time,P,G_i,T2m,WS10m
20150629:0330,469.94,,25.54,2.76
20150629:0430,374.41,,26.19,2.55
20150629:0530,278.06,,26.64,2.07
20150629:0630,88.16,,26.89,2.0
20150629:0730,59.18,,23.32,1.24
20150629:0830,50.32,,22.8,1.1
20150629:0930,10.14,,22.51,1.31
20150629:1030,0.5,,22.03,1.45
20150629:1130,0.0,,21.55,1.31
20150629:1230,0.0,,21.24,1.24
20150629:1330,0.0,,21.01,1.38
20150629:1430,0.0,,20.75,1.45
20150629:1530,0.0,,20.61,1.59
20150629:1630,0.0,,20.32,1.72
20150629:1730,0.0,,20.06,1.72
20150629:1830,0.0,,19.7,1.86
20150629:1930,0.0,,19.23,1.86
20150629:2030,0.0,,18.96,2.0
20150629:2130,6.83,,18.75,2.14
20150629:2230,48.34,,19.08,2.21
20150629:2330,145.84,,19.93,3.24
20150630:0030,265.71,,20.92,3.24
20150630:0130,374.56,,21.96,3.31
20150630:0230,325.78,,22.98,3.66
20150630:0330,247.77,,23.32,3.59
20150630:0430,341.16,,23.36,3.66
20150630:0530,313.68,,24.21,3.79
20150630:0630,222.12,,24.49,3.86
20150630:0730,159.81,,23.58,3.66
20150630:0830,159.88,,23.6,3.17
20150630:0930,95.77,,23.81,2.55
20150630:1030,26.36,,23.71,2.41
20150630:1130,0.0,,23.03,1.79
20150630:1230,0.0,,22.16,1.45
20150630:1330,0.0,,21.22,1.38
20150630:1430,0.0,,20.12,1.59
20150630:1530,0.0,,19.32,1.72
20150630:1630,0.0,,18.54,1.66
20150630:1730,0.0,,17.71,1.52
20150630:1830,0.0,,17.01,1.72
20150630:1930,0.0,,16.12,1.72
20150630:2030,0.0,,15.92,1.52
20150630:2130,10.15,,15.96,1.38
20150630:2230,61.14,,16.33,1.31
20150630:2330,212.87,,19.54,1.52
20150701:0030,387.11,,21.74,2.07
20150701:0130,531.77,,23.98,2.48
20150701:0230,634.1,,25.9,2.69
20150701:0330,689.21,,27.54,2.9
20150701:0430,694.72,,28.84,2.83
20150701:0530,653.72,,29.87,2.76
20150701:0630,569.47,,30.7,2.9
20150701:0730,440.81,,30.61,2.83
20150701:0830,249.95,,30.65,2.9
20150701:0930,99.82,,30.11,2.41
20150701:1030,23.87,,29.01,2.0
20150701:1130,0.0,,27.69,1.86
20150701:1230,0.0,,25.96,1.79
20150701:1330,0.0,,24.32,1.79
20150701:1430,0.0,,23.14,1.66
20150701:1530,0.0,,22.12,1.59
20150701:1630,0.0,,21.49,1.66
20150701:1730,0.0,,21.01,1.79
20150701:1830,0.0,,20.92,1.59
20150701:1930,0.0,,22.11,0.97
20150701:2030,0.0,,21.03,1.1
20150701:2130,9.82,,21.73,0.62
20150701:2230,57.47,,21.58,0.69
20150701:2330,196.56,,23.14,0.97
20150702:0030,333.71,,24.63,1.79
20150702:0130,456.11,,25.75,2.97
20150702:0230,552.51,,26.57,3.59
20150702:0330,631.14,,27.51,3.59
20150702:0430,643.1,,28.35,3.45
20150702:0530,590.41,,28.96,3.1
20150702:0630,540.07,,29.38,2.97
20150702:0730,432.3,,29.57,2.41
20150702:0830,279.44,,29.44,2.34
20150702:0930,111.42,,29.02,2.14
20150702:1030,25.09,,28.06,1.72
20150702:1130,0.0,,26.61,1.86
20150702:1230,0.0,,24.4,1.79
20150702:1330,0.0,,22.43,1.86
20150702:1430,0.0,,21.38,2.34
20150702:1530,0.0,,20.73,2.14
20150702:1630,0.0,,20.06,1.66
20150702:1730,0.0,,20.87,1.1
20150702:1830,0.0,,21.59,0.83
20150702:1930,0.0,,20.83,1.1
20150702:2030,0.0,,20.11,1.17
20150702:2130,11.26,,19.62,1.17
20150702:2230,69.22,,19.86,1.03
20150702:2330,200.38,,21.43,0.48
20150703:0030,317.71,,24.25,0.55
20150703:0130,413.99,,25.73,0.62
20150703:0230,489.93,,27.0,0.62
20150703:0330,521.71,,28.06,0.62
20150703:0430,513.22,,28.7,0.76
20150703:0530,429.55,,29.05,1.1
20150703:0630,355.13,,29.1,1.52
20150703:0730,321.08,,29.31,2.41
20150703:0830,209.29,,29.22,2.55
20150703:0930,100.25,,28.57,2.34
20150703:1030,33.09,,27.27,2.48
20150703:1130,0.0,,25.45,2.76
20150703:1230,0.0,,23.46,2.76
20150703:1330,0.0,,21.92,2.69
20150703:1430,0.0,,20.39,2.48
20150703:1530,0.0,,19.06,2.07
20150703:1630,0.0,,17.8,1.86
20150703:1730,0.0,,16.59,1.79
20150703:1830,0.0,,15.63,1.66
20150703:1930,0.0,,15.35,1.66
20150703:2030,0.0,,15.01,1.59
20150703:2130,10.04,,14.88,1.45
20150703:2230,61.73,,15.77,1.17
20150703:2330,216.68,,19.48,0.9
20150704:0030,388.54,,22.55,1.1
20150704:0130,530.84,,24.5,1.52
20150704:0230,637.95,,26.04,1.72
20150704:0330,681.45,,27.29,1.66
20150704:0430,688.81,,28.23,1.59
20150704:0530,648.62,,28.9,1.38
20150704:0630,541.38,,29.3,1.38
20150704:0730,423.61,,29.99,1.66
20150704:0830,279.92,,29.83,1.79
20150704:0930,113.01,,29.48,2.21
20150704:1030,22.53,,28.36,2.07
20150704:1130,0.0,,26.72,2.28
20150704:1230,0.0,,24.93,2.9
20150704:1330,0.0,,23.68,3.17
20150704:1430,0.0,,22.57,2.83
20150704:1530,0.0,,21.38,2.34
20150704:1630,0.0,,20.46,2.07
20150704:1730,0.0,,19.77,1.93
20150704:1830,0.0,,19.2,1.79
20150704:1930,0.0,,19.02,1.66
20150704:2030,0.0,,18.49,1.45
20150704:2130,8.44,,18.11,1.52
20150704:2230,56.12,,18.62,1.38
20150704:2330,162.08,,21.09,1.45
20150705:0030,275.06,,22.8,1.72
20150705:0130,366.99,,24.16,2.0
20150705:0230,506.62,,25.55,2.48
20150705:0330,557.8,,26.98,2.76
20150705:0430,619.71,,28.1,2.83
20150705:0530,583.73,,29.15,2.97
20150705:0630,480.56,,29.75,3.03
20150705:0730,379.06,,29.83,3.24
20150705:0830,243.47,,29.6,3.1
20150705:0930,87.84,,28.9,2.48
20150705:1030,18.87,,28.38,1.72
20150705:1130,0.0,,27.28,1.72
20150705:1230,0.0,,26.04,2.07
20150705:1330,0.0,,25.14,2.28
20150705:1430,0.0,,24.04,2.14
20150705:1530,0.0,,23.01,1.86
20150705:1630,0.0,,22.04,1.45
20150705:1730,0.0,,21.32,1.31
20150705:1830,0.0,,21.09,1.17
20150705:1930,0.0,,21.11,1.31
20150705:2030,0.0,,20.83,1.31
20150705:2130,8.31,,20.71,1.17
20150705:2230,64.93,,21.34,0.83
20150705:2330,136.85,,23.33,0.83
20150706:0030,222.31,,24.51,1.17
20150706:0130,222.32,,25.56,1.59
20150706:0230,294.9,,26.04,1.93
20150706:0330,348.73,,26.6,2.07
20150706:0430,394.77,,27.26,2.0
20150706:0530,456.52,,27.75,2.14
20150706:0630,274.71,,28.34,2.41
20150706:0730,225.68,,28.0,2.41
20150706:0830,149.23,,27.67,2.14
20150706:0930,67.38,,26.15,1.45
20150706:1030,10.92,,24.04,1.31
20150706:1130,0.0,,22.34,1.17
20150706:1230,0.0,,21.96,0.83
20150706:1330,0.0,,21.61,1.17
20150706:1430,0.0,,21.26,1.1
20150706:1530,0.0,,20.8,1.03
20150706:1630,0.0,,20.47,1.03
20150706:1730,0.0,,20.26,0.97
20150706:1830,0.0,,20.02,1.03
20150706:1930,0.0,,19.85,1.24
20150706:2030,0.0,,19.77,1.17
20150706:2130,5.48,,19.66,1.03
20150706:2230,48.62,,19.78,1.03
20150706:2330,147.54,,20.53,1.38
20150707:0030,216.51,,22.02,0.97
20150707:0130,308.29,,23.09,0.41
20150707:0230,430.27,,24.36,0.07
20150707:0330,532.39,,25.73,0.34
20150707:0430,510.88,,26.86,0.41
20150707:0530,470.15,,27.54,0.55
20150707:0630,392.0,,27.78,0.76
20150707:0730,330.75,,27.28,1.52
20150707:0830,210.82,,26.9,1.31
20150707:0930,95.74,,26.34,2.34
20150707:1030,21.9,,25.4,2.55
20150707:1130,0.0,,24.29,2.34
20150707:1230,0.0,,23.14,2.07
20150707:1330,0.0,,22.27,1.93
20150707:1430,0.0,,21.52,2.0
20150707:1530,0.0,,20.98,2.0
20150707:1630,0.0,,20.45,1.79
20150707:1730,0.0,,19.87,1.45
20150707:1830,0.0,,19.3,1.24
20150707:1930,0.0,,18.82,1.24
20150707:2030,0.0,,18.3,1.31
20150707:2130,7.96,,17.98,1.17
20150707:2230,58.94,,18.34,0.97
20150707:2330,186.33,,20.5,1.17
20150708:0030,336.87,,21.98,0.83
20150708:0130,488.11,,23.96,0.83
20150708:0230,546.72,,25.73,1.31
20150708:0330,644.31,,27.05,1.72
20150708:0430,655.27,,28.15,2.0
20150708:0530,641.26,,28.95,2.21
20150708:0630,560.67,,29.4,2.48
20150708:0730,441.57,,29.37,2.48
20150708:0830,286.32,,29.25,2.55
20150708:0930,115.51,,28.89,2.55
20150708:1030,25.08,,27.97,2.14
20150708:1130,0.0,,26.42,2.07
20150708:1230,0.0,,24.78,2.0
20150708:1330,0.0,,23.37,1.72
20150708:1430,0.0,,21.96,1.24
20150708:1530,0.0,,21.76,0.97
20150708:1630,0.0,,21.51,0.9
20150708:1730,0.0,,20.52,1.03
20150708:1830,0.0,,19.8,1.1
20150708:1930,0.0,,20.5,0.69
20150708:2030,0.0,,20.42,0.62
20150708:2130,7.97,,20.07,0.83
20150708:2230,64.89,,20.24,0.83
20150708:2330,136.17,,21.63,0.34
20150709:0030,228.92,,24.0,1.03
20150709:0130,394.78,,25.48,1.24
20150709:0230,438.94,,27.05,2.07
20150709:0330,441.2,,28.23,2.97
20150709:0430,401.75,,28.94,2.76
20150709:0530,347.48,,29.32,2.28
20150709:0630,150.73,,29.54,1.86
20150709:0730,130.32,,28.46,1.24
20150709:0830,65.95,,28.34,1.38
20150709:0930,41.85,,27.64,1.38
20150709:1030,19.49,,26.94,1.52
20150709:1130,0.0,,26.15,1.59
20150709:1230,0.0,,25.22,1.52
20150709:1330,0.0,,24.34,1.66
20150709:1430,0.0,,23.41,1.66
20150709:1530,0.0,,22.44,1.52
20150709:1630,0.0,,21.57,1.24
20150709:1730,0.0,,21.47,0.9
20150709:1830,0.0,,21.49,0.76
20150709:1930,0.0,,20.29,1.1
20150709:2030,0.0,,20.07,1.1
20150709:2130,4.41,,20.35,0.9
20150709:2230,47.65,,20.59,0.69
20150709:2330,147.76,,22.21,0.48
20150710:0030,238.64,,24.14,0.76
20150710:0130,351.47,,25.39,0.97
20150710:0230,415.27,,26.63,1.24
20150710:0330,515.3,,27.48,1.38
20150710:0430,600.64,,28.42,1.59
20150710:0530,455.36,,29.37,1.72
20150710:0630,95.04,,29.45,1.79
20150710:0730,117.18,,26.37,1.24
20150710:0830,50.37,,26.25,1.1
20150710:0930,27.32,,26.07,0.97
20150710:1030,6.24,,25.75,0.62
20150710:1130,0.0,,25.37,0.55
20150710:1230,0.0,,24.62,1.1
20150710:1330,0.0,,23.98,1.52
20150710:1430,0.0,,23.42,1.31
20150710:1530,0.0,,23.1,1.52
20150710:1630,0.0,,22.52,1.45
20150710:1730,0.0,,22.04,1.1
20150710:1830,0.0,,22.02,0.9
20150710:1930,0.0,,22.27,0.97
20150710:2030,0.0,,21.98,1.1
20150710:2130,5.46,,21.73,1.31
20150710:2230,43.26,,22.09,1.17
20150710:2330,160.31,,23.76,1.03
20150711:0030,327.57,,25.35,1.45
20150711:0130,451.49,,27.02,1.79
20150711:0230,524.09,,28.44,2.0
20150711:0330,587.57,,29.5,2.28
20150711:0430,588.7,,30.25,2.34
20150711:0530,510.12,,30.89,2.21
20150711:0630,381.99,,31.31,2.34
20150711:0730,278.06,,31.13,2.14
20150711:0830,199.9,,30.44,2.21
20150711:0930,60.47,,29.19,2.07
20150711:1030,19.63,,28.03,1.52
20150711:1130,0.0,,26.98,1.52
20150711:1230,0.0,,26.34,1.93
20150711:1330,0.0,,25.87,2.34
20150711:1430,0.0,,25.21,2.69
20150711:1530,0.0,,24.6,2.55
20150711:1630,0.0,,24.0,2.07
20150711:1730,0.0,,23.45,1.72
20150711:1830,0.0,,22.9,1.72
20150711:1930,0.0,,22.59,1.45
20150711:2030,0.0,,22.2,1.59
20150711:2130,6.2,,21.97,1.72
20150711:2230,52.5,,22.34,1.72
20150711:2330,157.39,,23.56,2.28
20150712:0030,312.17,,24.62,3.38
20150712:0130,441.3,,26.09,4.21
20150712:0230,527.05,,27.34,4.62
20150712:0330,600.05,,28.4,4.55
20150712:0430,614.07,,29.17,4.48
20150712:0530,523.52,,29.85,4.28
20150712:0630,473.66,,30.15,4.28
20150712:0730,337.64,,29.98,3.86
20150712:0830,230.17,,29.74,3.86
20150712:0930,102.48,,29.39,3.59
20150712:1030,21.2,,29.13,2.62
20150712:1130,0.0,,28.07,1.86
20150712:1230,0.0,,26.65,1.38
20150712:1330,0.0,,25.11,0.97
20150712:1430,0.0,,24.43,0.9
20150712:1530,0.0,,23.04,1.31
20150712:1630,0.0,,22.38,1.45
20150712:1730,0.0,,22.11,1.45
20150712:1830,0.0,,21.92,1.38
20150712:1930,0.0,,21.62,1.52
20150712:2030,0.0,,21.69,1.38
20150712:2130,6.16,,21.7,1.31
20150712:2230,51.45,,21.6,1.38
20150712:2330,195.58,,24.94,1.38
20150713:0030,363.53,,27.55,1.86
20150713:0130,506.32,,29.53,2.55
20150713:0230,609.39,,31.19,3.1
20150713:0330,662.8,,32.67,3.66
20150713:0430,663.09,,33.66,3.72
20150713:0530,572.16,,34.31,3.45
20150713:0630,475.73,,34.6,2.97
20150713:0730,368.97,,34.63,2.97
20150713:0830,230.55,,34.5,2.62
20150713:0930,86.33,,33.97,2.07
20150713:1030,20.79,,32.89,1.79
20150713:1130,0.0,,31.83,1.79
20150713:1230,0.0,,30.35,2.0
20150713:1330,0.0,,29.2,1.93
20150713:1430,0.0,,28.29,2.0
20150713:1530,0.0,,27.43,2.07
20150713:1630,0.0,,26.63,1.45
20150713:1730,0.0,,26.43,1.17
20150713:1830,0.0,,26.55,0.97
20150713:1930,0.0,,24.35,1.72
20150713:2030,0.0,,24.0,1.72
20150713:2130,6.24,,23.75,1.66
20150713:2230,50.88,,24.13,1.45
20150713:2330,184.2,,27.29,1.24
20150714:0030,335.6,,29.61,1.66
20150714:0130,476.87,,31.18,2.07
20150714:0230,580.52,,32.48,2.21
20150714:0330,628.58,,33.55,2.14
20150714:0430,582.98,,34.37,2.21
20150714:0530,554.52,,34.65,2.21
20150714:0630,487.73,,34.87,2.14
20150714:0730,352.92,,34.17,2.34
20150714:0830,218.58,,34.26,2.07
20150714:0930,104.42,,33.5,1.38
20150714:1030,24.6,,32.79,1.31
20150714:1130,0.0,,31.34,1.59
20150714:1230,0.0,,29.44,2.41
20150714:1330,0.0,,27.97,2.9
20150714:1430,0.0,,26.69,2.48
20150714:1530,0.0,,25.6,1.72
20150714:1630,0.0,,24.62,1.86
20150714:1730,0.0,,23.86,1.93
20150714:1830,0.0,,23.06,1.86
20150714:1930,0.0,,22.12,1.72
20150714:2030,0.0,,21.51,1.66
20150714:2130,6.5,,21.24,1.59
20150714:2230,69.65,,21.46,1.59
20150714:2330,193.58,,23.79,1.45
20150715:0030,334.33,,26.87,1.93
20150715:0130,450.53,,28.44,2.69
20150715:0230,501.54,,29.61,2.76
20150715:0330,524.88,,30.63,2.83
20150715:0430,484.97,,31.49,3.03
20150715:0530,499.7,,31.98,3.17
20150715:0630,215.73,,32.41,3.03
20150715:0730,123.0,,30.31,2.34
20150715:0830,90.6,,29.75,1.72
20150715:0930,63.82,,29.3,1.38
20150715:1030,17.53,,28.92,1.24
20150715:1130,0.0,,28.18,1.31
20150715:1230,0.0,,27.1,1.52
20150715:1330,0.0,,26.33,1.86
20150715:1430,0.0,,25.68,2.07
20150715:1530,0.0,,25.04,2.0
20150715:1630,0.0,,24.48,1.66
20150715:1730,0.0,,23.97,1.24
20150715:1830,0.0,,23.56,1.17
20150715:1930,0.0,,23.6,1.03
20150715:2030,0.0,,23.34,0.83
20150715:2130,0.0,,23.08,0.62
20150715:2230,9.52,,22.93,0.9
20150715:2330,19.78,,22.98,1.1
20150716:0030,38.98,,22.79,1.24
20150716:0130,32.75,,22.71,1.38
20150716:0230,37.21,,22.61,1.38
20150716:0330,87.04,,22.37,1.31
20150716:0430,42.62,,22.67,1.72
20150716:0530,64.86,,22.28,1.52
20150716:0630,79.98,,22.42,2.0
20150716:0730,75.24,,23.53,1.38
20150716:0830,93.51,,23.65,1.31
20150716:0930,37.0,,23.75,1.31
20150716:1030,5.38,,23.45,0.97
20150716:1130,0.0,,22.96,1.1
20150716:1230,0.0,,22.46,1.31
20150716:1330,0.0,,22.17,1.1
20150716:1430,0.0,,21.73,1.1
20150716:1530,0.0,,21.35,1.1
20150716:1630,0.0,,21.06,0.9
20150716:1730,0.0,,20.69,0.97
20150716:1830,0.0,,20.53,1.1
20150716:1930,0.0,,20.12,1.1
20150716:2030,0.0,,19.77,0.83
20150716:2130,5.4,,19.56,0.83
20150716:2230,54.69,,20.31,0.76
20150716:2330,168.21,,21.62,0.69
20150717:0030,286.07,,22.96,0.9
20150717:0130,383.13,,24.65,1.38
20150717:0230,524.03,,25.78,1.24
20150717:0330,503.95,,27.0,1.03
20150717:0430,504.23,,27.73,1.24
20150717:0530,399.43,,28.16,1.52
20150717:0630,417.12,,28.31,1.52
20150717:0730,238.06,,28.91,0.69
20150717:0830,225.83,,28.35,0.69
20150717:0930,95.59,,27.19,1.52
20150717:1030,12.06,,25.23,1.79
20150717:1130,0.0,,24.32,0.69
20150717:1230,0.0,,23.9,0.41
20150717:1330,0.0,,23.51,1.1
20150717:1430,0.0,,23.04,1.59
20150717:1530,0.0,,22.79,2.0
20150717:1630,0.0,,22.33,2.14
20150717:1730,0.0,,21.93,2.0
20150717:1830,0.0,,21.34,1.66
20150717:1930,0.0,,21.13,1.38
20150717:2030,0.0,,20.69,1.1
20150717:2130,3.57,,20.16,1.03
20150717:2230,29.8,,20.22,0.97
20150717:2330,111.74,,21.48,1.24
20150718:0030,254.48,,23.03,1.45
20150718:0130,374.23,,24.35,1.03
20150718:0230,340.36,,25.72,0.9
20150718:0330,531.1,,26.17,0.97
20150718:0430,536.81,,27.4,1.24
20150718:0530,438.47,,28.0,1.79
20150718:0630,331.09,,28.13,2.21
20150718:0730,217.03,,27.55,2.41
20150718:0830,180.01,,26.89,2.9
20150718:0930,64.1,,26.61,3.1
20150718:1030,18.55,,25.87,2.97
20150718:1130,0.0,,24.92,3.03
20150718:1230,0.0,,23.9,2.97
20150718:1330,0.0,,22.91,2.69
20150718:1430,0.0,,22.09,2.55
20150718:1530,0.0,,21.38,2.34
20150718:1630,0.0,,20.77,2.07
20150718:1730,0.0,,20.47,1.86
20150718:1830,0.0,,20.37,1.66
20150718:1930,0.0,,20.0,1.45
20150718:2030,0.0,,19.75,1.24
20150718:2130,3.14,,19.85,1.17
20150718:2230,36.84,,20.36,1.72
20150718:2330,90.26,,21.32,2.62
20150719:0030,177.04,,22.36,2.9
20150719:0130,235.89,,23.37,3.17
20150719:0230,314.73,,24.35,3.38
20150719:0330,336.41,,25.43,3.79
20150719:0430,314.93,,25.95,3.72
20150719:0530,208.88,,25.87,4.0
20150719:0630,279.7,,25.3,4.21
20150719:0730,103.59,,24.62,4.14
20150719:0830,41.77,,23.16,3.03
20150719:0930,10.25,,22.73,2.69
20150719:1030,2.85,,22.42,3.03
20150719:1130,0.0,,22.13,3.31
20150719:1230,0.0,,21.83,3.38
20150719:1330,0.0,,21.59,3.03
20150719:1430,0.0,,21.37,2.9
20150719:1530,0.0,,21.19,2.69
20150719:1630,0.0,,21.06,2.55
20150719:1730,0.0,,20.97,2.21
20150719:1830,0.0,,20.9,1.86
20150719:1930,0.0,,21.3,1.72
20150719:2030,0.0,,21.08,1.31
20150719:2130,0.0,,21.12,1.52
20150719:2230,10.59,,21.23,1.93
20150719:2330,45.08,,21.58,2.21
20150720:0030,102.36,,22.32,1.72
20150720:0130,183.48,,23.32,1.24
20150720:0230,321.19,,24.36,0.97
20150720:0330,423.5,,25.75,0.55
20150720:0430,407.6,,27.13,0.69
20150720:0530,499.81,,27.27,0.55
20150720:0630,475.48,,28.22,0.62
20150720:0730,313.9,,28.73,1.66
20150720:0830,229.79,,28.43,1.79
20150720:0930,94.65,,27.85,1.38
20150720:1030,20.66,,27.52,1.1
20150720:1130,0.0,,26.1,1.79
20150720:1230,0.0,,24.67,2.07
20150720:1330,0.0,,24.12,1.86
20150720:1430,0.0,,23.75,1.79
20150720:1530,0.0,,23.21,1.66
20150720:1630,0.0,,22.73,1.45
20150720:1730,0.0,,22.15,1.31
20150720:1830,0.0,,21.63,1.31
20150720:1930,0.0,,21.25,1.45
20150720:2030,0.0,,20.98,1.31
20150720:2130,3.51,,20.52,1.17
20150720:2230,44.62,,20.96,1.24
20150720:2330,157.96,,22.03,1.31
20150721:0030,314.02,,23.75,0.83
20150721:0130,440.92,,25.66,0.69
20150721:0230,555.73,,27.2,0.76
20150721:0330,583.98,,28.48,1.03
20150721:0430,538.52,,29.38,1.1
20150721:0530,544.82,,29.83,1.17
20150721:0630,474.75,,30.16,1.1
20150721:0730,368.12,,30.12,1.66
20150721:0830,198.63,,29.58,1.86
20150721:0930,86.82,,28.61,1.66
20150721:1030,17.59,,28.13,1.66
20150721:1130,0.0,,27.22,1.59
20150721:1230,0.0,,26.29,1.45
20150721:1330,0.0,,25.59,1.31
20150721:1430,0.0,,24.6,1.24
20150721:1530,0.0,,23.82,1.17
20150721:1630,0.0,,23.17,1.45
20150721:1730,0.0,,23.0,1.79
20150721:1830,0.0,,22.63,1.86
20150721:1930,0.0,,22.04,1.52
20150721:2030,0.0,,21.78,1.52
20150721:2130,4.08,,21.45,1.52
20150721:2230,47.61,,21.48,1.24
20150721:2330,154.75,,23.21,1.38
20150722:0030,303.48,,25.07,2.07
20150722:0130,442.18,,26.65,2.55
20150722:0230,547.95,,27.98,2.55
20150722:0330,491.68,,28.99,2.14
20150722:0430,546.52,,29.72,1.66
20150722:0530,390.1,,30.49,1.72
20150722:0630,312.76,,30.48,2.14
20150722:0730,301.7,,29.84,2.21
20150722:0830,164.57,,29.84,1.86
20150722:0930,54.1,,29.42,1.72
20150722:1030,13.41,,28.48,1.72
20150722:1130,0.0,,27.07,0.9
20150722:1230,0.0,,26.32,0.69
20150722:1330,0.0,,25.54,1.38
20150722:1430,0.0,,24.8,1.59
20150722:1530,0.0,,24.34,1.52
20150722:1630,0.0,,24.04,1.38
20150722:1730,0.0,,23.74,1.59
20150722:1830,0.0,,23.69,1.59
20150722:1930,0.0,,23.52,1.31
20150722:2030,0.0,,23.2,0.9
20150722:2130,1.97,,23.38,0.62
20150722:2230,24.17,,23.61,0.34
20150722:2330,60.51,,23.79,0.9
20150723:0030,96.68,,23.87,1.66
20150723:0130,188.05,,23.85,1.93
20150723:0230,279.72,,24.14,2.07
20150723:0330,330.44,,25.29,2.21
20150723:0430,529.18,,26.77,2.14
20150723:0530,561.51,,28.26,2.21
20150723:0630,414.17,,29.37,2.21
20150723:0730,251.73,,29.48,2.48
20150723:0830,172.98,,28.79,1.86
20150723:0930,70.24,,28.25,0.07
20150723:1030,18.66,,27.42,1.79
20150723:1130,0.0,,26.31,2.14
20150723:1230,0.0,,25.08,2.41
20150723:1330,0.0,,24.23,2.21
20150723:1430,0.0,,23.65,1.93
20150723:1530,0.0,,23.09,1.66
20150723:1630,0.0,,22.87,1.38
20150723:1730,0.0,,22.6,1.17
20150723:1830,0.0,,22.21,0.83
20150723:1930,0.0,,21.84,0.97
20150723:2030,0.0,,21.5,0.76
20150723:2130,1.59,,21.61,0.97
20150723:2230,40.0,,21.88,1.03
20150723:2330,95.65,,23.21,1.52
20150724:0030,207.04,,24.07,1.52
20150724:0130,355.88,,25.27,1.59
20150724:0230,427.18,,26.73,1.59
20150724:0330,568.99,,27.57,1.59
20150724:0430,591.19,,28.97,1.52
20150724:0530,559.04,,30.04,1.86
20150724:0630,472.14,,30.24,2.21
20150724:0730,361.89,,30.43,2.21
20150724:0830,237.49,,30.44,2.21
20150724:0930,90.48,,29.28,1.79
20150724:1030,14.74,,28.51,0.48
20150724:1130,0.0,,27.43,0.9
20150724:1230,0.0,,25.95,1.66
20150724:1330,0.0,,25.02,1.86
20150724:1430,0.0,,24.59,1.45
20150724:1530,0.0,,24.17,1.03
20150724:1630,0.0,,23.42,0.97
20150724:1730,0.0,,22.95,1.31
20150724:1830,0.0,,22.55,1.24
20150724:1930,0.0,,22.36,1.52
20150724:2030,0.0,,21.86,1.38
20150724:2130,3.05,,21.44,1.59
20150724:2230,45.1,,21.72,1.52
20150724:2330,168.72,,23.63,1.38
20150725:0030,305.67,,25.05,2.0
20150725:0130,445.91,,26.48,2.41
20150725:0230,558.59,,28.09,3.03
20150725:0330,571.18,,29.22,3.24
20150725:0430,563.42,,30.0,3.52
20150725:0530,504.37,,30.57,3.66
20150725:0630,475.28,,30.65,3.79
20150725:0730,401.01,,30.93,3.72
20150725:0830,237.77,,30.83,3.66
20150725:0930,85.9,,30.06,3.17
20150725:1030,14.65,,29.47,2.07
20150725:1130,0.0,,28.54,1.59
20150725:1230,0.0,,27.41,1.86
20150725:1330,0.0,,26.5,2.0
20150725:1430,0.0,,25.66,1.79
20150725:1530,0.0,,24.84,1.72
20150725:1630,0.0,,24.07,1.72
20150725:1730,0.0,,23.53,1.79
20150725:1830,0.0,,23.1,1.79
20150725:1930,0.0,,22.69,1.52
20150725:2030,0.0,,22.42,1.45
20150725:2130,3.4,,21.91,1.52
20150725:2230,45.88,,21.97,1.45
20150725:2330,180.79,,24.74,1.24
20150726:0030,346.34,,26.75,1.79
20150726:0130,481.88,,28.38,2.21
20150726:0230,598.1,,29.78,2.48
20150726:0330,655.58,,31.04,2.62
20150726:0430,644.93,,32.02,2.69
20150726:0530,636.48,,32.52,2.55
20150726:0630,535.41,,32.98,2.41
20150726:0730,401.28,,33.01,2.62
20150726:0830,262.98,,32.85,2.48
20150726:0930,107.93,,32.47,2.14
20150726:1030,19.24,,31.71,1.59
20150726:1130,0.0,,30.38,1.66
20150726:1230,0.0,,28.98,1.66
20150726:1330,0.0,,27.77,1.93
20150726:1430,0.0,,26.73,2.21
20150726:1530,0.0,,26.03,2.14
20150726:1630,0.0,,25.25,1.79
20150726:1730,0.0,,24.47,1.31
20150726:1830,0.0,,24.1,0.9
20150726:1930,0.0,,23.62,1.38
20150726:2030,0.0,,23.32,1.31
20150726:2130,3.11,,23.25,1.03
20150726:2230,45.67,,23.37,0.76
20150726:2330,156.44,,25.17,0.69
20150727:0030,325.7,,27.1,0.76
20150727:0130,455.01,,28.8,1.1
20150727:0230,530.68,,30.51,2.07
20150727:0330,535.13,,31.7,2.48
20150727:0430,546.04,,32.25,2.76
20150727:0530,486.85,,32.78,2.9
20150727:0630,456.08,,32.94,3.03
20150727:0730,352.27,,32.65,3.03
20150727:0830,221.09,,32.48,3.45
20150727:0930,77.3,,31.81,3.86
20150727:1030,19.02,,30.44,3.31
20150727:1130,0.0,,28.91,3.24
20150727:1230,0.0,,27.52,2.69
20150727:1330,0.0,,26.67,2.48
20150727:1430,0.0,,26.13,2.28
20150727:1530,0.0,,25.75,2.21
20150727:1630,0.0,,25.38,2.14
20150727:1730,0.0,,24.72,2.69
20150727:1830,0.0,,24.09,2.9
20150727:1930,0.0,,23.88,3.31
20150727:2030,0.0,,23.53,2.55
20150727:2130,0.0,,23.36,1.86
20150727:2230,23.36,,23.66,2.14
20150727:2330,99.83,,24.55,2.28
20150728:0030,209.5,,25.82,3.66
20150728:0130,387.11,,27.03,4.14
20150728:0230,443.83,,28.71,4.34
