time,P,G_i,T2m,WS10m
20070311:0630,439.77,,9.4,2.21
20070311:0730,314.6,,8.79,1.93
20070311:0830,170.13,,8.58,2.0
20070311:0930,48.33,,8.15,1.86
20070311:1030,0.0,,6.96,1.86
20070311:1130,0.0,,5.51,2.14
20070311:1230,0.0,,4.39,2.14
20070311:1330,0.0,,3.31,2.28
20070311:1430,0.0,,2.49,2.34
20070311:1530,0.0,,1.45,2.41
20070311:1630,0.0,,0.7,2.41
20070311:1730,0.0,,0.05,2.34
20070311:1830,0.0,,-0.48,2.34
20070311:1930,0.0,,-0.69,2.28
20070311:2030,0.0,,-1.04,2.34
20070311:2130,0.0,,-1.13,2.48
20070311:2230,0.0,,-1.14,2.48
20070311:2330,137.22,,-0.87,2.41
20070312:0030,373.35,,2.12,2.34
20070312:0130,526.14,,5.49,3.03
20070312:0230,579.28,,7.91,3.52
20070312:0330,518.48,,9.55,3.72
20070312:0430,478.21,,10.62,3.38
20070312:0530,545.38,,11.28,3.03
20070312:0630,212.81,,12.11,2.9
20070312:0730,143.33,,11.67,2.28
20070312:0830,88.03,,11.33,1.79
20070312:0930,37.98,,11.03,1.66
20070312:1030,0.0,,9.91,2.07
20070312:1130,0.0,,8.14,2.41
20070312:1230,0.0,,6.88,2.55
20070312:1330,0.0,,5.95,2.41
20070312:1430,0.0,,5.17,2.28
20070312:1530,0.0,,4.57,2.14
20070312:1630,0.0,,3.88,2.14
20070312:1730,0.0,,3.26,2.07
20070312:1830,0.0,,2.53,2.07
20070312:1930,0.0,,1.75,2.0
20070312:2030,0.0,,1.13,1.79
20070312:2130,0.0,,0.8,1.59
20070312:2230,0.0,,0.69,1.52
20070312:2330,138.86,,0.3,1.59
20070313:0030,373.3,,3.97,0.97
20070313:0130,539.45,,8.24,1.31
20070313:0230,669.34,,10.77,1.72
20070313:0330,757.98,,12.7,2.0
20070313:0430,780.79,,14.15,2.41
20070313:0530,685.11,,15.21,2.83
20070313:0630,409.36,,15.76,2.76
20070313:0730,279.63,,15.07,3.1
20070313:0830,136.27,,14.81,2.9
20070313:0930,39.73,,14.09,2.21
20070313:1030,0.0,,12.5,2.55
20070313:1130,0.0,,10.98,2.9
20070313:1230,0.0,,10.27,2.83
20070313:1330,0.0,,9.51,2.76
20070313:1430,0.0,,9.13,2.76
20070313:1530,0.0,,8.69,2.76
20070313:1630,0.0,,8.6,2.83
20070313:1730,0.0,,8.88,2.83
20070313:1830,0.0,,8.83,2.76
20070313:1930,0.0,,8.67,2.83
20070313:2030,0.0,,8.52,2.76
20070313:2130,0.0,,8.31,2.83
20070313:2230,0.0,,7.96,3.03
20070313:2330,6.06,,7.71,3.31
20070314:0030,34.01,,7.73,3.45
20070314:0130,107.71,,7.86,3.45
20070314:0230,209.85,,8.57,4.62
20070314:0330,174.21,,9.64,5.24
20070314:0430,181.32,,10.2,4.69
20070314:0530,181.54,,10.59,4.62
20070314:0630,119.54,,10.94,4.97
20070314:0730,85.75,,11.21,4.76
20070314:0830,40.73,,11.15,4.41
20070314:0930,9.92,,10.81,3.93
20070314:1030,0.0,,10.41,3.86
20070314:1130,0.0,,9.97,3.93
20070314:1230,0.0,,9.61,3.93
20070314:1330,0.0,,9.14,3.86
20070314:1430,0.0,,8.66,3.66
20070314:1530,0.0,,8.32,3.79
20070314:1630,0.0,,7.72,3.52
20070314:1730,0.0,,7.12,3.31
20070314:1830,0.0,,6.99,3.45
20070314:1930,0.0,,6.84,3.52
20070314:2030,0.0,,6.82,3.66
20070314:2130,0.0,,6.75,3.45
20070314:2230,0.47,,6.56,3.45
20070314:2330,64.64,,6.64,3.59
20070315:0030,283.01,,7.49,3.1
20070315:0130,575.02,,9.11,4.48
20070315:0230,705.98,,10.77,5.31
20070315:0330,752.54,,12.19,4.9
20070315:0430,723.03,,13.24,4.62
20070315:0530,592.64,,14.04,4.83
20070315:0630,189.73,,14.61,5.79
20070315:0730,188.79,,13.42,5.31
20070315:0830,92.68,,13.2,4.69
20070315:0930,25.49,,12.57,4.0
20070315:1030,0.0,,11.55,3.86
20070315:1130,0.0,,10.73,3.86
20070315:1230,0.0,,9.95,3.79
20070315:1330,0.0,,9.22,3.38
20070315:1430,0.0,,8.49,2.97
20070315:1530,0.0,,7.86,2.48
20070315:1630,0.0,,7.43,2.28
20070315:1730,0.0,,7.03,2.34
20070315:1830,0.0,,6.68,2.28
20070315:1930,0.0,,6.46,2.48
20070315:2030,0.0,,6.29,2.69
20070315:2130,0.0,,6.11,2.76
20070315:2230,0.0,,6.06,2.9
20070315:2330,23.16,,6.05,2.76
20070316:0030,59.37,,6.44,2.48
20070316:0130,322.8,,6.92,2.97
20070316:0230,498.57,,8.36,4.0
20070316:0330,467.95,,9.95,4.21
20070316:0430,521.55,,10.71,4.07
20070316:0530,486.63,,11.43,3.93
20070316:0630,185.93,,11.88,3.86
20070316:0730,149.44,,10.25,2.83
20070316:0830,90.81,,9.99,2.76
20070316:0930,28.96,,9.75,2.28
20070316:1030,0.0,,9.15,1.66
20070316:1130,0.0,,8.32,1.59
20070316:1230,0.0,,7.49,1.59
20070316:1330,0.0,,6.92,1.59
20070316:1430,0.0,,6.48,1.59
20070316:1530,0.0,,5.69,1.45
20070316:1630,0.0,,5.25,1.1
20070316:1730,0.0,,5.78,0.55
20070316:1830,0.0,,5.12,0.62
20070316:1930,0.0,,2.93,1.17
20070316:2030,0.0,,0.78,1.93
20070316:2130,0.0,,0.51,2.21
20070316:2230,2.3,,0.47,2.21
20070316:2330,136.52,,0.78,2.0
20070317:0030,340.87,,4.25,1.93
20070317:0130,486.08,,6.73,2.14
20070317:0230,661.23,,8.54,2.28
20070317:0330,788.7,,10.32,2.48
20070317:0430,809.16,,11.49,2.41
20070317:0530,713.31,,12.22,2.34
20070317:0630,354.87,,12.67,2.34
20070317:0730,264.49,,12.05,2.34
20070317:0830,122.31,,11.87,2.34
20070317:0930,30.75,,11.34,2.14
20070317:1030,0.0,,10.15,1.86
20070317:1130,0.0,,9.08,2.07
20070317:1230,0.0,,8.3,2.34
20070317:1330,0.0,,7.49,2.76
20070317:1430,0.0,,6.81,2.9
20070317:1530,0.0,,5.96,2.83
20070317:1630,0.0,,5.06,2.69
20070317:1730,0.0,,4.37,2.55
20070317:1830,0.0,,3.55,2.34
20070317:1930,0.0,,4.22,1.86
20070317:2030,0.0,,3.59,1.79
20070317:2130,0.0,,3.09,1.79
20070317:2230,2.99,,2.72,1.72
20070317:2330,93.33,,2.66,1.45
20070318:0030,221.57,,5.3,1.45
20070318:0130,378.79,,7.05,1.93
20070318:0230,592.74,,8.73,2.28
20070318:0330,641.71,,10.32,2.55
20070318:0430,677.63,,11.29,2.41
20070318:0530,748.46,,11.92,2.34
20070318:0630,657.52,,12.49,2.28
20070318:0730,506.89,,12.29,2.21
20070318:0830,281.29,,12.21,2.28
20070318:0930,70.41,,11.74,2.21
20070318:1030,0.0,,10.56,1.79
20070318:1130,0.0,,9.19,2.0
20070318:1230,0.0,,8.07,2.0
20070318:1330,0.0,,7.15,1.93
20070318:1430,0.0,,6.4,1.86
20070318:1530,0.0,,5.66,1.66
20070318:1630,0.0,,5.21,1.03
20070318:1730,0.0,,5.4,0.83
20070318:1830,0.0,,4.16,1.17
20070318:1930,0.0,,3.38,1.24
20070318:2030,0.0,,2.99,1.24
20070318:2130,0.0,,2.69,1.38
20070318:2230,4.13,,2.23,1.45
20070318:2330,104.87,,2.61,1.17
20070319:0030,301.54,,5.3,0.41
20070319:0130,479.53,,8.64,0.41
20070319:0230,622.27,,10.52,0.62
20070319:0330,704.68,,11.79,0.83
20070319:0430,689.65,,12.88,1.38
20070319:0530,429.91,,13.54,1.72
20070319:0630,236.29,,13.53,1.45
20070319:0730,272.07,,13.14,1.38
20070319:0830,153.71,,13.21,1.17
20070319:0930,56.98,,12.91,0.97
20070319:1030,0.0,,12.19,1.03
20070319:1130,0.0,,10.35,1.38
20070319:1230,0.0,,8.16,2.0
20070319:1330,0.0,,6.52,2.48
20070319:1430,0.0,,5.55,2.55
20070319:1530,0.0,,5.05,2.48
20070319:1630,0.0,,4.52,2.41
20070319:1730,0.0,,4.09,2.34
20070319:1830,0.0,,3.58,2.41
20070319:1930,0.0,,4.06,2.28
20070319:2030,0.0,,3.8,2.34
20070319:2130,0.0,,3.52,2.41
20070319:2230,4.02,,3.2,2.41
20070319:2330,159.89,,3.22,2.14
20070320:0030,393.76,,6.31,1.93
20070320:0130,586.62,,9.64,2.21
20070320:0230,720.43,,12.03,2.55
20070320:0330,798.88,,13.52,2.9
20070320:0430,814.84,,14.38,3.38
20070320:0530,740.76,,14.92,3.59
20070320:0630,637.9,,15.22,3.59
20070320:0730,490.55,,15.29,3.66
20070320:0830,300.19,,15.0,3.45
20070320:0930,82.84,,14.34,2.97
20070320:1030,0.0,,12.55,2.34
20070320:1130,0.0,,10.44,2.55
20070320:1230,0.0,,9.04,2.48
20070320:1330,0.0,,8.01,2.55
20070320:1430,0.0,,7.2,2.55
20070320:1530,0.0,,6.54,2.55
20070320:1630,0.0,,6.16,2.55
20070320:1730,0.0,,5.96,2.62
20070320:1830,0.0,,5.99,2.62
20070320:1930,0.0,,5.77,2.62
20070320:2030,0.0,,5.69,2.48
20070320:2130,0.0,,5.29,2.55
20070320:2230,4.63,,4.72,2.55
20070320:2330,161.02,,4.75,2.48
20070321:0030,369.55,,7.26,2.48
20070321:0130,555.54,,9.98,2.69
20070321:0230,666.22,,12.3,2.55
20070321:0330,733.71,,14.18,2.34
20070321:0430,725.21,,15.54,2.14
20070321:0530,729.75,,16.4,2.07
20070321:0630,604.64,,16.94,2.07
20070321:0730,482.03,,17.05,1.79
20070321:0830,277.39,,16.95,1.59
20070321:0930,82.34,,16.48,1.52
20070321:1030,0.0,,15.15,2.0
20070321:1130,0.0,,12.95,2.34
20070321:1230,0.0,,11.09,2.34
20070321:1330,0.0,,9.78,2.28
20070321:1430,0.0,,8.78,2.21
20070321:1530,0.0,,7.78,2.14
20070321:1630,0.0,,6.9,2.07
20070321:1730,0.0,,5.98,2.0
20070321:1830,0.0,,5.23,1.93
20070321:1930,0.0,,4.68,1.59
20070321:2030,0.0,,4.37,1.59
20070321:2130,0.0,,3.42,2.0
20070321:2230,6.26,,3.03,1.93
20070321:2330,169.47,,3.44,1.66
20070322:0030,396.35,,8.43,1.31
20070322:0130,584.29,,12.43,1.79
20070322:0230,721.97,,14.93,2.83
20070322:0330,801.2,,16.39,3.59
20070322:0430,814.28,,17.44,3.66
20070322:0530,767.7,,18.22,3.66
20070322:0630,664.38,,18.7,3.59
20070322:0730,506.33,,18.78,3.72
20070322:0830,298.01,,18.55,3.66
20070322:0930,82.69,,17.8,3.1
20070322:1030,0.0,,15.88,2.76
20070322:1130,0.0,,13.64,2.9
20070322:1230,0.0,,12.56,2.97
20070322:1330,0.0,,11.92,2.97
20070322:1430,0.0,,11.43,2.97
20070322:1530,0.0,,11.25,2.97
20070322:1630,0.0,,11.35,2.97
20070322:1730,0.0,,11.26,2.97
20070322:1830,0.0,,11.55,2.76
20070322:1930,0.0,,11.72,2.69
20070322:2030,0.0,,11.96,2.55
20070322:2130,0.0,,11.99,2.48
20070322:2230,1.46,,11.58,2.48
20070322:2330,65.0,,11.44,2.34
20070323:0030,58.41,,12.25,2.14
20070323:0130,71.28,,12.94,2.21
20070323:0230,125.01,,13.46,2.14
20070323:0330,106.02,,13.93,2.34
20070323:0430,140.5,,14.47,2.0
20070323:0530,83.86,,15.02,2.07
20070323:0630,63.38,,15.0,1.93
20070323:0730,59.99,,14.48,1.52
20070323:0830,83.99,,14.62,1.72
20070323:0930,21.83,,14.92,2.21
20070323:1030,0.0,,14.68,1.79
20070323:1130,0.0,,14.14,1.66
20070323:1230,0.0,,13.7,1.59
20070323:1330,0.0,,13.4,1.52
20070323:1430,0.0,,12.78,1.86
20070323:1530,0.0,,12.19,2.0
20070323:1630,0.0,,11.54,2.14
20070323:1730,0.0,,11.4,2.07
20070323:1830,0.0,,11.22,2.0
20070323:1930,0.0,,11.06,2.0
20070323:2030,0.0,,10.71,2.07
20070323:2130,0.0,,10.45,1.86
20070323:2230,6.48,,10.12,1.66
20070323:2330,148.11,,9.84,1.31
20070324:0030,327.78,,12.5,1.59
20070324:0130,519.88,,14.64,1.93
20070324:0230,631.38,,16.88,2.41
20070324:0330,699.53,,18.51,2.97
20070324:0430,695.01,,19.53,3.03
20070324:0530,627.64,,20.14,2.83
20070324:0630,545.41,,20.42,2.76
20070324:0730,365.89,,20.37,2.69
20070324:0830,225.11,,20.02,2.83
20070324:0930,73.27,,19.39,2.21
20070324:1030,0.0,,18.16,1.86
20070324:1130,0.0,,16.31,2.14
20070324:1230,0.0,,14.52,2.41
20070324:1330,0.0,,13.13,2.41
20070324:1430,0.0,,12.03,2.41
20070324:1530,0.0,,10.96,2.28
20070324:1630,0.0,,9.47,1.79
20070324:1730,0.0,,10.96,0.83
20070324:1830,0.0,,7.22,1.86
20070324:1930,0.0,,6.9,1.45
20070324:2030,0.0,,7.98,1.03
20070324:2130,0.0,,7.94,0.97
20070324:2230,7.98,,5.21,1.79
20070324:2330,174.07,,5.58,1.86
20070325:0030,390.01,,11.47,1.59
20070325:0130,567.71,,15.89,2.0
20070325:0230,697.11,,18.53,2.76
20070325:0330,772.74,,20.51,3.59
20070325:0430,788.88,,21.98,4.14
20070325:0530,750.95,,22.88,4.28
20070325:0630,653.48,,23.36,4.28
20070325:0730,488.23,,23.33,3.86
20070325:0830,289.17,,23.04,3.52
20070325:0930,82.67,,22.02,2.62
20070325:1030,0.0,,19.76,2.76
20070325:1130,0.0,,17.25,3.03
20070325:1230,0.0,,15.96,3.1
20070325:1330,0.0,,15.12,3.17
20070325:1430,0.0,,14.5,3.17
20070325:1530,0.0,,14.12,3.24
20070325:1630,0.0,,13.78,3.31
20070325:1730,0.0,,13.28,3.24
20070325:1830,0.0,,13.05,3.17
20070325:1930,0.0,,12.4,3.17
20070325:2030,0.0,,12.29,3.17
20070325:2130,0.0,,12.02,3.1
20070325:2230,9.71,,11.75,3.03
20070325:2330,152.79,,12.14,2.9
20070326:0030,318.76,,14.4,2.62
20070326:0130,497.94,,17.07,3.03
20070326:0230,584.03,,19.46,2.97
20070326:0330,667.27,,21.24,3.17
20070326:0430,711.35,,22.64,3.24
20070326:0530,603.56,,23.7,3.52
20070326:0630,308.21,,24.05,3.79
20070326:0730,193.5,,23.0,3.59
20070326:0830,112.02,,22.27,2.97
20070326:0930,28.55,,21.39,2.76
20070326:1030,0.0,,19.95,2.48
20070326:1130,0.0,,18.57,2.69
20070326:1230,0.0,,17.85,2.76
20070326:1330,0.0,,17.34,2.83
20070326:1430,0.0,,16.84,2.83
20070326:1530,0.0,,16.48,2.69
20070326:1630,0.0,,15.92,2.55
20070326:1730,0.0,,15.22,2.41
20070326:1830,0.0,,14.68,2.21
20070326:1930,0.0,,13.83,2.21
20070326:2030,0.0,,13.12,2.21
20070326:2130,0.0,,12.47,2.07
20070326:2230,8.92,,11.56,1.45
20070326:2330,163.15,,11.94,0.62
20070327:0030,372.15,,14.42,0.62
20070327:0130,560.28,,16.96,1.72
20070327:0230,695.01,,18.98,2.62
20070327:0330,766.35,,20.58,2.83
20070327:0430,777.41,,21.96,2.83
20070327:0530,732.11,,23.09,2.9
20070327:0630,634.05,,23.9,3.03
20070327:0730,482.9,,24.23,3.79
20070327:0830,288.64,,23.9,3.72
20070327:0930,81.66,,23.01,3.03
20070327:1030,0.0,,21.04,2.9
20070327:1130,0.0,,18.73,3.03
20070327:1230,0.0,,17.39,3.24
20070327:1330,0.0,,16.57,3.45
20070327:1430,0.0,,16.06,3.72
20070327:1530,0.0,,15.75,3.93
20070327:1630,0.0,,15.63,4.28
20070327:1730,0.0,,15.61,4.55
20070327:1830,0.0,,15.39,4.48
20070327:1930,0.0,,14.64,4.34
20070327:2030,0.0,,14.58,4.62
20070327:2130,0.0,,14.8,5.03
20070327:2230,11.3,,15.03,5.38
20070327:2330,158.73,,15.76,5.79
20070328:0030,379.64,,17.24,5.38
20070328:0130,575.9,,19.05,6.55
20070328:0230,711.74,,20.84,7.24
20070328:0330,788.96,,22.19,7.03
20070328:0430,801.58,,22.55,6.76
20070328:0530,770.23,,22.18,6.28
20070328:0630,668.54,,21.66,5.72
20070328:0730,510.51,,21.69,5.31
20070328:0830,301.92,,20.91,4.41
20070328:0930,86.03,,19.95,2.97
20070328:1030,0.0,,18.28,2.07
20070328:1130,0.0,,16.55,2.0
20070328:1230,0.0,,14.71,1.1
20070328:1330,0.0,,15.19,0.28
20070328:1430,0.0,,12.43,1.38
20070328:1530,0.0,,10.9,2.9
20070328:1630,0.0,,11.14,3.66
20070328:1730,0.0,,10.72,4.0
20070328:1830,0.0,,10.01,4.07
20070328:1930,0.0,,9.25,4.28
20070328:2030,0.0,,9.07,4.14
20070328:2130,0.0,,9.11,4.14
20070328:2230,10.96,,9.61,4.48
20070328:2330,168.9,,10.77,4.28
20070329:0030,375.39,,13.27,4.07
20070329:0130,559.84,,16.42,4.62
20070329:0230,696.17,,19.53,5.31
20070329:0330,766.76,,22.0,6.34
20070329:0430,779.09,,23.8,6.48
20070329:0530,735.19,,25.19,6.07
20070329:0630,613.21,,25.95,5.52
20070329:0730,482.1,,26.0,5.17
20070329:0830,288.79,,25.35,4.28
20070329:0930,83.73,,23.9,3.52
20070329:1030,0.0,,21.38,2.97
20070329:1130,0.0,,18.81,2.9
20070329:1230,0.0,,17.05,2.9
20070329:1330,0.0,,15.65,2.97
20070329:1430,0.0,,14.66,3.1
20070329:1530,0.0,,14.07,3.31
20070329:1630,0.0,,13.58,3.59
20070329:1730,0.0,,12.89,3.79
20070329:1830,0.0,,11.98,3.93
20070329:1930,0.0,,11.17,4.21
20070329:2030,0.0,,10.35,4.28
20070329:2130,0.0,,9.73,4.28
20070329:2230,8.48,,9.73,4.41
20070329:2330,93.19,,10.29,4.07
20070330:0030,110.01,,11.5,4.76
20070330:0130,155.99,,12.84,4.9
20070330:0230,115.05,,14.02,4.97
20070330:0330,192.57,,14.65,4.83
20070330:0430,289.57,,16.19,5.24
20070330:0530,296.24,,17.85,5.31
20070330:0630,260.56,,19.13,5.17
20070330:0730,206.39,,19.4,5.1
20070330:0830,112.06,,20.09,4.62
20070330:0930,31.26,,20.12,4.07
20070330:1030,0.0,,19.81,3.66
20070330:1130,0.0,,19.5,3.24
20070330:1230,0.0,,19.3,2.9
20070330:1330,0.0,,19.35,2.48
20070330:1430,0.0,,19.36,2.41
20070330:1530,0.0,,18.84,2.34
20070330:1630,0.0,,16.38,4.28
20070330:1730,0.0,,14.36,4.21
20070330:1830,0.0,,13.79,2.69
20070330:1930,0.0,,13.26,2.14
20070330:2030,0.0,,12.66,3.17
20070330:2130,0.0,,12.08,3.1
20070330:2230,11.87,,11.68,2.76
20070330:2330,144.44,,11.68,1.93
20070331:0030,372.98,,13.03,2.21
20070331:0130,554.65,,15.3,2.55
20070331:0230,698.89,,17.58,3.03
20070331:0330,749.5,,19.55,3.52
20070331:0430,756.76,,20.77,3.1
20070331:0530,702.78,,21.62,2.69
20070331:0630,641.06,,22.01,2.48
20070331:0730,482.88,,22.19,2.0
20070331:0830,231.6,,22.02,2.0
20070331:0930,69.02,,21.17,1.66
20070331:1030,0.0,,19.56,2.07
20070331:1130,0.0,,17.52,2.34
20070331:1230,0.0,,16.38,2.28
20070331:1330,0.0,,15.65,1.86
20070331:1430,0.0,,14.8,2.28
20070331:1530,0.0,,14.26,2.55
20070331:1630,0.0,,14.11,2.41
20070331:1730,0.0,,14.03,2.34
20070331:1830,0.0,,13.73,2.48
20070331:1930,0.0,,13.74,3.24
20070331:2030,0.0,,12.53,3.17
20070331:2130,0.0,,11.63,3.24
20070331:2230,1.98,,11.26,3.1
20070331:2330,20.82,,11.3,2.76
20070401:0030,62.88,,11.5,2.76
20070401:0130,140.72,,12.01,2.28
20070401:0230,126.47,,12.8,2.0
20070401:0330,239.59,,13.17,1.72
20070401:0430,287.27,,13.91,1.72
20070401:0530,220.17,,14.49,1.38
20070401:0630,224.22,,14.53,1.31
20070401:0730,159.76,,14.46,2.55
20070401:0830,115.34,,14.1,2.28
20070401:0930,38.61,,13.91,2.0
20070401:1030,0.0,,13.4,1.72
20070401:1130,0.0,,12.28,2.14
20070401:1230,0.0,,12.02,2.28
20070401:1330,0.0,,11.74,2.34
20070401:1430,0.0,,11.33,2.0
20070401:1530,0.0,,11.0,1.72
20070401:1630,0.0,,10.63,1.72
20070401:1730,0.0,,10.07,1.79
20070401:1830,0.0,,9.17,1.93
20070401:1930,0.0,,8.49,2.55
20070401:2030,0.0,,7.78,2.83
20070401:2130,0.0,,7.12,2.97
20070401:2230,15.25,,6.53,2.97
20070401:2330,190.48,,6.99,3.17
20070402:0030,424.12,,8.95,4.21
20070402:0130,629.26,,10.61,5.1
20070402:0230,775.18,,11.8,5.1
20070402:0330,825.77,,12.76,5.24
20070402:0430,830.92,,13.31,5.52
20070402:0530,757.61,,13.63,5.72
20070402:0630,640.74,,13.66,5.79
20070402:0730,524.78,,13.18,6.14
20070402:0830,300.01,,12.85,6.07
20070402:0930,93.76,,12.38,5.03
20070402:1030,0.0,,11.31,3.38
20070402:1130,0.0,,9.57,2.76
20070402:1230,0.0,,8.31,2.69
20070402:1330,0.0,,7.4,2.55
20070402:1430,0.0,,6.68,2.48
20070402:1530,0.0,,5.93,2.41
20070402:1630,0.0,,5.07,2.28
20070402:1730,0.0,,3.81,1.86
20070402:1830,0.0,,4.27,1.1
20070402:1930,0.0,,1.65,1.93
20070402:2030,0.0,,1.13,2.0
20070402:2130,0.0,,0.73,2.0
20070402:2230,20.95,,0.42,2.14
20070402:2330,214.39,,1.68,1.66
20070403:0030,444.9,,7.09,1.72
20070403:0130,633.68,,10.12,2.28
20070403:0230,771.46,,12.05,3.38
20070403:0330,844.88,,13.14,3.66
20070403:0430,857.56,,13.96,3.86
20070403:0530,809.33,,14.61,3.93
20070403:0630,700.26,,15.04,3.86
20070403:0730,535.29,,14.9,3.66
20070403:0830,319.39,,14.82,3.45
20070403:0930,93.88,,14.42,2.83
20070403:1030,0.0,,13.06,2.0
20070403:1130,0.0,,11.1,2.41
20070403:1230,0.0,,9.19,2.62
20070403:1330,0.0,,8.06,2.76
20070403:1430,0.0,,7.43,2.9
20070403:1530,0.0,,7.02,2.97
20070403:1630,0.0,,6.64,2.97
20070403:1730,0.0,,6.2,2.83
20070403:1830,0.0,,5.68,2.69
20070403:1930,0.0,,5.11,2.34
20070403:2030,0.0,,4.43,2.28
20070403:2130,0.0,,3.79,2.34
20070403:2230,21.88,,3.25,2.34
20070403:2330,211.35,,4.13,1.86
20070404:0030,433.7,,8.54,2.0
20070404:0130,614.93,,11.67,2.41
20070404:0230,735.53,,14.17,2.9
20070404:0330,796.8,,15.71,3.03
20070404:0430,787.1,,16.67,2.97
20070404:0530,749.95,,17.27,2.83
20070404:0630,660.33,,17.64,2.69
20070404:0730,513.31,,17.69,2.83
20070404:0830,307.54,,17.5,3.1
20070404:0930,90.83,,16.85,2.97
20070404:1030,1.17,,15.13,2.41
20070404:1130,0.0,,12.77,2.69
20070404:1230,0.0,,11.17,2.69
20070404:1330,0.0,,10.04,2.69
20070404:1430,0.0,,9.19,2.69
20070404:1530,0.0,,8.49,2.55
20070404:1630,0.0,,7.97,2.48
20070404:1730,0.0,,7.57,2.48
20070404:1830,0.0,,7.33,2.41
20070404:1930,0.0,,7.11,2.28
20070404:2030,0.0,,6.73,2.28
20070404:2130,0.0,,6.21,2.48
20070404:2230,10.97,,6.34,2.55
20070404:2330,38.99,,7.72,2.28
20070405:0030,69.29,,9.0,2.28
20070405:0130,91.29,,9.87,2.83
20070405:0230,177.57,,10.32,3.03
20070405:0330,162.43,,11.12,2.83
20070405:0430,347.76,,11.56,2.34
20070405:0530,544.23,,12.6,2.14
20070405:0630,553.44,,13.62,2.34
20070405:0730,357.56,,14.55,2.48
20070405:0830,182.69,,14.72,2.62
20070405:0930,69.88,,14.24,2.9
20070405:1030,1.6,,13.32,2.69
20070405:1130,0.0,,11.36,2.76
20070405:1230,0.0,,10.26,2.76
20070405:1330,0.0,,9.64,2.76
20070405:1430,0.0,,9.1,2.76
20070405:1530,0.0,,8.73,2.69
20070405:1630,0.0,,8.34,2.55
20070405:1730,0.0,,8.18,2.41
20070405:1830,0.0,,8.02,2.34
20070405:1930,0.0,,7.5,2.0
20070405:2030,0.0,,7.06,1.93
20070405:2130,0.0,,6.33,1.79
20070405:2230,22.62,,5.61,1.59
20070405:2330,197.74,,7.54,0.76
20070406:0030,410.88,,11.08,0.83
20070406:0130,581.48,,14.16,0.97
20070406:0230,696.6,,16.77,1.17
20070406:0330,752.27,,18.53,1.24
20070406:0430,646.22,,19.46,1.1
20070406:0530,652.68,,19.85,1.1
20070406:0630,551.26,,20.32,1.31
20070406:0730,431.91,,20.18,1.45
20070406:0830,247.66,,20.11,1.38
20070406:0930,81.39,,19.69,0.9
20070406:1030,1.38,,18.57,0.28
20070406:1130,0.0,,17.7,0.55
20070406:1230,0.0,,14.81,1.17
20070406:1330,0.0,,12.0,1.66
20070406:1430,0.0,,10.07,2.0
20070406:1530,0.0,,9.22,2.34
20070406:1630,0.0,,8.75,2.48
20070406:1730,0.0,,8.5,2.48
20070406:1830,0.0,,8.16,2.48
20070406:1930,0.0,,7.62,2.28
20070406:2030,0.0,,7.29,2.34
20070406:2130,0.0,,7.08,2.41
20070406:2230,26.07,,7.08,2.48
20070406:2330,178.56,,8.53,2.0
20070407:0030,378.77,,13.04,2.21
20070407:0130,528.02,,16.21,2.76
20070407:0230,708.93,,18.59,3.38
20070407:0330,775.92,,20.48,4.07
20070407:0430,783.04,,21.51,4.62
20070407:0530,655.11,,21.94,4.69
20070407:0630,551.39,,20.65,4.55
20070407:0730,442.93,,20.02,4.07
20070407:0830,289.97,,19.84,3.66
20070407:0930,89.91,,19.23,3.52
20070407:1030,1.69,,17.42,3.45
20070407:1130,0.0,,15.34,3.59
20070407:1230,0.0,,13.93,3.52
20070407:1330,0.0,,12.69,3.17
20070407:1430,0.0,,11.62,2.9
20070407:1530,0.0,,10.62,2.76
20070407:1630,0.0,,9.69,2.69
20070407:1730,0.0,,8.9,2.55
20070407:1830,0.0,,8.18,2.28
20070407:1930,0.0,,7.32,2.07
20070407:2030,0.0,,6.25,1.93
20070407:2130,0.0,,5.3,1.86
20070407:2230,26.54,,4.86,1.72
20070407:2330,213.46,,7.37,0.9
20070408:0030,429.64,,11.12,0.48
20070408:0130,596.55,,14.12,0.34
20070408:0230,708.56,,16.26,0.41
20070408:0330,781.79,,17.64,1.24
20070408:0430,802.56,,18.5,1.93
20070408:0530,761.61,,19.07,2.07
20070408:0630,663.53,,19.38,2.14
20070408:0730,504.14,,19.37,1.52
20070408:0830,302.83,,19.19,1.31
20070408:0930,90.21,,18.81,0.9
20070408:1030,1.88,,17.67,0.14
20070408:1130,0.0,,15.14,1.1
20070408:1230,0.0,,11.87,1.86
20070408:1330,0.0,,10.19,2.41
20070408:1430,0.0,,9.53,2.83
20070408:1530,0.0,,9.55,3.1
20070408:1630,0.0,,9.46,3.17
20070408:1730,0.0,,9.26,3.1
20070408:1830,0.0,,8.96,2.97
20070408:1930,0.0,,8.75,2.9
20070408:2030,0.0,,8.49,2.83
20070408:2130,0.0,,8.18,2.9
20070408:2230,28.79,,7.92,2.97
20070408:2330,209.88,,9.03,2.9
20070409:0030,434.83,,11.96,3.17
20070409:0130,609.89,,15.02,3.66
20070409:0230,727.56,,17.47,4.14
20070409:0330,787.03,,19.24,4.41
20070409:0430,787.32,,20.41,4.55
20070409:0530,721.62,,21.15,4.69
20070409:0630,578.69,,21.5,4.69
20070409:0730,378.46,,21.3,4.55
