region_id,voltage_kv,station_id,transformer_count,capacity_year_end_mva,largest_transformer_mva,forward_peak_static_mw,reverse_peak_static_mw,forward_limit_mw,reverse_beta_split,reverse_beta_parallel,reverse_limit_split_mw,reverse_limit_parallel_mw,reverse_limit_lower_mw,reverse_limit_upper_mw,reverse_gap_split_static_mw,reverse_gap_parallel_static_mw,operation_mode_assessment,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
QX-00004,35,BDZ-00263,2,16,8,8.45,12.57,15.2,0.8,0.5,12.16,7.6,7.6,12.16,0.41,4.97,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
QX-00004,35,BDZ-00265,2,40,20,15,19.6,38,0.8,0.5,30.4,19,19,30.4,0,0.6,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
QX-00004,35,BDZ-00285,2,26,16,15.2,9.01,24.7,0.8,0.3846153846,19.76,9.5,9.5,19.76,0,0,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
QX-00004,35,BDZ-00287,2,30,20,24.1,13.1,28.5,0.8,0.3333333333,22.8,9.5,9.5,22.8,0,3.6,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
QX-00004,35,BDZ-00289,2,16,8,1.73,3.94,15.2,0.8,0.5,12.16,7.6,7.6,12.16,0,0,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
QX-00004,35,BDZ-00309,2,36,20,20.35,27.57,34.2,0.8,0.4444444444,27.36,15.2,15.2,27.36,0.21,12.37,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
QX-00004,35,BDZ-00312,2,18,10,1.7,7.4,17.1,0.8,0.4444444444,13.68,7.6,7.6,13.68,0,0,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
QX-00004,110,BDZ-00001,2,100,50,30.78,5.46,95,0.8,0.5,76,47.5,47.5,76,0,0,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
QX-00004,110,BDZ-00002,2,100,50,5,10.83,95,0.8,0.5,76,47.5,47.5,76,0,0,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
QX-00004,110,BDZ-00008,2,100,50,38.22,0,95,0.8,0.5,76,47.5,47.5,76,0,0,split_parallel_sensitivity_interval,transformer_master.csv+station_static_load.csv,电网建模数据_Agent整合版_V1.2,report split and parallel reverse-capacity scenarios; parallel beta includes N-1 ratio once,real_2025_baseline,static_station_bounds_operation_mode_sensitivity,6f5703efcd735cc3517531ecdd1cf4c5108a7181917c904d976287a9c7390249
