year,source_sheet,series_column_1_based,source_header_station_id,transformer_uid,station_id,unit_id,voltage_kv,candidate_approval_status,confidence,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
2022,Sheet1,34,BDZ-00280,QX-00005|35|BDZ-00280|#1,BDZ-00280,#1,35,approved,low,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_context_only,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,35,BDZ-00037,QX-00005|110|BDZ-00037|#3,BDZ-00037,#3,110,approved,low,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,36,BDZ-00248,QX-00005|35|BDZ-00248|#2,BDZ-00248,#2,35,approved,high,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_context_only,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,37,BDZ-00048,QX-00005|110|BDZ-00048|#2,BDZ-00048,#2,110,approved,high,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,38,BDZ-00031,QX-00005|110|BDZ-00031|#3,BDZ-00031,#3,110,approved,high,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,39,BDZ-00031,QX-00005|110|BDZ-00031|#2,BDZ-00031,#2,110,approved,high,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,40,BDZ-00026,QX-00005|110|BDZ-00026|#2,BDZ-00026,#2,110,approved,medium,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,41,BDZ-00027,QX-00005|110|BDZ-00027|#3,BDZ-00027,#3,110,approved,low,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,42,BDZ-00016,QX-00005|110|BDZ-00016|#1,BDZ-00016,#1,110,approved,medium,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,43,BDZ-00016,QX-00005|110|BDZ-00016|#2,BDZ-00016,#2,110,approved,high,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,44,BDZ-00027,QX-00005|110|BDZ-00027|#2,BDZ-00027,#2,110,approved,high,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
