transformer_uid,region_id,voltage_kv,station_id,unit_id,capacity_mva,annual_max_net_load_mw,annual_max_timestamp,annual_min_net_load_mw,annual_min_timestamp,net_load_interpretation,asset_scope_id,source_row,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
QX-00010|35|BDZ-00304|#2,QX-00010,35,BDZ-00304,#2,5,0.74,2025-09-29 09:25:00,-0.437,2025-09-29 09:05:00,net_load_no_pv_resubtraction,operating_2025,455,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|35|BDZ-00306|#1,QX-00010,35,BDZ-00306,#1,20,10.91,2025-12-25 17:40:00,-14.21,2025-12-26 11:45:00,net_load_no_pv_resubtraction,operating_2025,454,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|35|BDZ-00306|#2,QX-00010,35,BDZ-00306,#2,20,10.45,2025-07-06 20:40:00,-14.05,2025-09-21 12:10:00,net_load_no_pv_resubtraction,operating_2025,453,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|35|BDZ-00307|#1,QX-00010,35,BDZ-00307,#1,20,10.28,2025-09-05 19:10:00,-17.45,2025-09-06 13:40:00,net_load_no_pv_resubtraction,operating_2025,452,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|35|BDZ-00307|#2,QX-00010,35,BDZ-00307,#2,20,36.29,2025-09-05 15:50:00,-20.78,2025-04-30 12:05:00,net_load_no_pv_resubtraction,operating_2025,451,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00009|#1,QX-00010,110,BDZ-00009,#1,50,13.1,2025-07-05 22:00:00,-23.07,2025-09-30 11:25:00,net_load_no_pv_resubtraction,operating_2025,279,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00009|#3,QX-00010,110,BDZ-00009,#3,31.5,9.89,2025-07-05 21:25:00,-20.66,2025-10-14 11:49:00,net_load_no_pv_resubtraction,operating_2025,280,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00011|#1,QX-00010,110,BDZ-00011,#1,50,10.7,2025-07-05 21:46:00,-12.42,2025-05-12 10:32:00,net_load_no_pv_resubtraction,operating_2025,209,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00011|#2,QX-00010,110,BDZ-00011,#2,50,14.24,2025-07-05 21:25:00,-19.77,2025-05-10 11:07:00,net_load_no_pv_resubtraction,operating_2025,210,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00035|#1,QX-00010,110,BDZ-00035,#1,50,18.3,2025-06-12 07:09:00,-20.15,2025-10-23 12:00:00,net_load_no_pv_resubtraction,operating_2025,211,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00035|#2,QX-00010,110,BDZ-00035,#2,20,11.87,2025-07-05 20:50:00,-19.08,2025-03-06 11:37:00,net_load_no_pv_resubtraction,operating_2025,212,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00044|#1,QX-00010,110,BDZ-00044,#1,50,9.01,2025-07-05 21:02:00,-26.84,2025-04-18 12:29:00,net_load_no_pv_resubtraction,operating_2025,219,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00044|#2,QX-00010,110,BDZ-00044,#2,50,13.33,2025-08-20 19:49:00,-33.15,2025-04-12 12:03:00,net_load_no_pv_resubtraction,operating_2025,220,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00049|#1,QX-00010,110,BDZ-00049,#1,31.5,18.08,2025-04-28 05:45:00,-7.31,2025-04-16 12:20:00,net_load_no_pv_resubtraction,operating_2025,246,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00049|#2,QX-00010,110,BDZ-00049,#2,50,25.4,2025-03-16 06:35:00,-14.23,2025-05-01 13:45:00,net_load_no_pv_resubtraction,operating_2025,245,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00054|#1,QX-00010,110,BDZ-00054,#1,50,32.36,2025-07-05 22:05:00,-46.57,2025-04-12 12:30:00,net_load_no_pv_resubtraction,operating_2025,241,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00054|#2,QX-00010,110,BDZ-00054,#2,63,23.92,2025-07-06 20:35:00,-41.17,2025-05-04 12:10:00,net_load_no_pv_resubtraction,operating_2025,242,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00089|#1,QX-00010,110,BDZ-00089,#1,80,28.97,2025-07-05 21:45:00,-13.5,2025-10-01 11:10:00,net_load_no_pv_resubtraction,operating_2025,223,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00089|#2,QX-00010,110,BDZ-00089,#2,63,28.36,2025-12-03 06:45:00,-2.93,2025-02-03 13:40:00,net_load_no_pv_resubtraction,operating_2025,224,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00090|#1,QX-00010,110,BDZ-00090,#1,50,15.58,2025-07-05 21:53:00,-5.94,2025-04-12 12:14:00,net_load_no_pv_resubtraction,operating_2025,216,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00090|#2,QX-00010,110,BDZ-00090,#2,50,12.24,2025-07-06 21:45:00,-11.92,2025-04-12 12:14:00,net_load_no_pv_resubtraction,operating_2025,215,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00097|#1,QX-00010,110,BDZ-00097,#1,50,19.72,2025-07-05 22:01:00,-20.52,2025-04-12 12:58:00,net_load_no_pv_resubtraction,operating_2025,222,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00097|#2,QX-00010,110,BDZ-00097,#2,50,13.43,2025-07-06 20:50:00,-13.96,2025-10-01 11:35:00,net_load_no_pv_resubtraction,operating_2025,221,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00099|#1,QX-00010,110,BDZ-00099,#1,63,29.26,2025-07-05 21:00:00,-25.64,2025-05-01 13:40:00,net_load_no_pv_resubtraction,operating_2025,228,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00099|#2,QX-00010,110,BDZ-00099,#2,50,12.22,2025-11-28 17:25:00,-14.79,2025-11-03 11:45:00,net_load_no_pv_resubtraction,operating_2025,227,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00108|#1,QX-00010,110,BDZ-00108,#1,50,22.54,2025-07-05 21:10:00,-31.73,2025-03-29 13:10:00,net_load_no_pv_resubtraction,operating_2025,239,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00108|#2,QX-00010,110,BDZ-00108,#2,50,79.94,2025-03-27 15:35:00,-48.23,2025-04-29 12:05:00,net_load_no_pv_resubtraction,operating_2025,240,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00109|#2,QX-00010,110,BDZ-00109,#2,50,32.95,2025-07-06 20:29:00,0,2025-10-14 12:28:00,net_load_no_pv_resubtraction,operating_2025,229,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00109|#3,QX-00010,110,BDZ-00109,#3,50,28.94,2025-07-06 21:20:00,0,2025-10-17 16:20:00,net_load_no_pv_resubtraction,operating_2025,230,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00113|#2,QX-00010,110,BDZ-00113,#2,31.5,17.06,2025-07-05 21:00:00,-22.46,2025-10-01 11:46:00,net_load_no_pv_resubtraction,operating_2025,237,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00113|#3,QX-00010,110,BDZ-00113,#3,50,15.02,2025-07-05 20:50:00,-14.51,2025-04-12 13:15:00,net_load_no_pv_resubtraction,operating_2025,238,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00120|#1,QX-00010,110,BDZ-00120,#1,20,17.07,2025-07-05 22:08:00,-21.31,2025-09-25 12:46:00,net_load_no_pv_resubtraction,operating_2025,232,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00120|#2,QX-00010,110,BDZ-00120,#2,20,12.47,2025-07-06 21:34:00,-20.5,2025-05-10 11:25:00,net_load_no_pv_resubtraction,operating_2025,231,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00122|#1,QX-00010,110,BDZ-00122,#1,50,18,2025-08-21 00:00:00,-39.72,2025-04-12 13:00:00,net_load_no_pv_resubtraction,operating_2025,217,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00122|#2,QX-00010,110,BDZ-00122,#2,50,10.33,2025-07-05 20:15:00,-18.31,2025-05-10 11:00:00,net_load_no_pv_resubtraction,operating_2025,218,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00133|#1,QX-00010,110,BDZ-00133,#1,50,41.27,2025-01-09 20:25:00,0,2025-06-12 16:05:00,net_load_no_pv_resubtraction,operating_2025,236,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00133|#2,QX-00010,110,BDZ-00133,#2,63,30.26,2025-06-12 12:20:00,0,2025-12-29 23:55:00,net_load_no_pv_resubtraction,operating_2025,235,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00145|#1,QX-00010,110,BDZ-00145,#1,50,29.26,2025-07-06 20:55:00,-34.42,2025-05-25 11:50:00,net_load_no_pv_resubtraction,operating_2025,233,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00145|#2,QX-00010,110,BDZ-00145,#2,20,13.28,2025-07-06 20:45:00,-18.42,2025-10-09 11:35:00,net_load_no_pv_resubtraction,operating_2025,234,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00160|#1,QX-00010,110,BDZ-00160,#1,50,40.33,2025-08-21 11:50:00,5.01,2025-04-25 04:05:00,net_load_no_pv_resubtraction,operating_2025,225,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00160|#2,QX-00010,110,BDZ-00160,#2,50,30.96,2025-08-21 21:30:00,3.8,2025-04-07 04:50:00,net_load_no_pv_resubtraction,operating_2025,226,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00179|#1,QX-00010,110,BDZ-00179,#1,63,41.64,2025-05-21 01:00:00,0,2025-04-29 00:55:00,net_load_no_pv_resubtraction,operating_2025,244,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00179|#2,QX-00010,110,BDZ-00179,#2,80,41.01,2025-04-11 01:17:00,-0.56,2025-06-29 13:14:00,net_load_no_pv_resubtraction,operating_2025,243,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00185|#1,QX-00010,110,BDZ-00185,#1,63,28.69,2025-05-21 22:19:00,-7.01,2025-10-01 11:09:00,net_load_no_pv_resubtraction,operating_2025,213,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010|110|BDZ-00185|#3,QX-00010,110,BDZ-00185,#3,80,28.39,2025-03-19 22:10:00,-1.45,2025-01-29 12:40:00,net_load_no_pv_resubtraction,operating_2025,214,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
