time,P,G_i,T2m,WS10m
20141120:0830,37.23,,17.21,2.69
20141120:0930,0.0,,15.6,3.24
20141120:1030,0.0,,14.63,3.45
20141120:1130,0.0,,14.19,3.59
20141120:1230,0.0,,14.06,3.79
20141120:1330,0.0,,13.98,3.93
20141120:1430,0.0,,13.9,3.86
20141120:1530,0.0,,13.77,3.72
20141120:1630,0.0,,13.54,3.52
20141120:1730,0.0,,13.34,3.31
20141120:1830,0.0,,13.09,3.03
20141120:1930,0.0,,12.9,2.9
20141120:2030,0.0,,12.59,2.62
20141120:2130,0.0,,12.28,2.41
20141120:2230,0.0,,11.99,2.28
20141120:2330,168.66,,11.8,2.07
20141121:0030,379.85,,13.23,1.66
20141121:0130,541.39,,15.92,1.79
20141121:0230,640.33,,17.77,2.07
20141121:0330,677.32,,19.11,2.14
20141121:0430,657.34,,19.99,2.07
20141121:0530,578.28,,20.48,1.93
20141121:0630,439.48,,20.63,2.07
20141121:0730,247.66,,20.61,1.79
20141121:0830,52.35,,19.75,2.0
20141121:0930,0.0,,17.92,2.62
20141121:1030,0.0,,16.61,2.76
20141121:1130,0.0,,15.88,2.69
20141121:1230,0.0,,15.48,2.55
20141121:1330,0.0,,15.28,2.48
20141121:1430,0.0,,15.13,2.48
20141121:1530,0.0,,14.98,2.48
20141121:1630,0.0,,14.86,2.41
20141121:1730,0.0,,14.77,2.21
20141121:1830,0.0,,14.56,2.0
20141121:1930,0.0,,13.86,1.31
20141121:2030,0.0,,13.35,1.24
20141121:2130,0.0,,12.83,1.31
20141121:2230,0.0,,12.22,1.24
20141121:2330,136.56,,12.01,1.1
20141122:0030,305.91,,14.2,0.48
20141122:0130,503.71,,16.54,0.62
20141122:0230,594.73,,18.37,0.97
20141122:0330,623.18,,19.74,1.24
20141122:0430,577.54,,20.5,1.24
20141122:0530,425.29,,20.88,1.38
20141122:0630,388.72,,20.77,1.79
20141122:0730,222.05,,20.91,2.0
20141122:0830,40.05,,20.14,1.79
20141122:0930,0.0,,18.85,2.28
20141122:1030,0.0,,17.57,2.62
20141122:1130,0.0,,16.82,2.9
20141122:1230,0.0,,16.28,3.03
20141122:1330,0.0,,15.94,2.97
20141122:1430,0.0,,15.81,2.9
20141122:1530,0.0,,15.71,2.97
20141122:1630,0.0,,15.59,3.03
20141122:1730,0.0,,15.61,3.1
20141122:1830,0.0,,15.62,2.97
20141122:1930,0.0,,15.8,2.69
20141122:2030,0.0,,15.7,2.62
20141122:2130,0.0,,15.56,2.48
20141122:2230,0.0,,15.5,2.48
20141122:2330,89.2,,15.61,2.62
20141123:0030,206.54,,16.62,2.34
20141123:0130,313.06,,18.1,2.83
20141123:0230,362.32,,19.04,3.79
20141123:0330,245.38,,19.84,4.0
20141123:0430,385.82,,20.19,3.38
20141123:0530,334.78,,21.07,3.1
20141123:0630,269.17,,21.54,2.62
20141123:0730,168.99,,22.21,1.59
20141123:0830,34.06,,21.54,1.59
20141123:0930,0.0,,19.83,2.55
20141123:1030,0.0,,18.61,2.62
20141123:1130,0.0,,17.95,2.55
20141123:1230,0.0,,17.52,2.69
20141123:1330,0.0,,17.44,2.76
20141123:1430,0.0,,17.35,2.48
20141123:1530,0.0,,17.07,2.41
20141123:1630,0.0,,16.85,2.34
20141123:1730,0.0,,16.67,2.21
20141123:1830,0.0,,16.42,2.07
20141123:1930,0.0,,16.59,2.34
20141123:2030,0.0,,16.63,2.48
20141123:2130,0.0,,16.79,2.55
20141123:2230,0.0,,16.85,2.69
20141123:2330,58.99,,17.02,2.9
20141124:0030,98.0,,18.0,3.1
20141124:0130,120.37,,19.01,3.1
20141124:0230,93.63,,19.92,2.9
20141124:0330,120.6,,19.8,2.97
20141124:0430,154.97,,18.63,3.66
20141124:0530,105.23,,17.51,3.72
20141124:0630,25.19,,16.57,3.31
20141124:0730,12.69,,16.01,2.9
20141124:0830,0.49,,15.54,2.76
20141124:0930,0.0,,15.01,3.45
20141124:1030,0.0,,14.51,4.28
20141124:1130,0.0,,14.16,4.34
20141124:1230,0.0,,14.0,4.28
20141124:1330,0.0,,13.8,4.14
20141124:1430,0.0,,13.6,3.86
20141124:1530,0.0,,13.42,3.31
20141124:1630,0.0,,13.3,2.97
20141124:1730,0.0,,13.15,2.69
20141124:1830,0.0,,13.02,2.69
20141124:1930,0.0,,13.3,2.62
20141124:2030,0.0,,13.23,2.83
20141124:2130,0.0,,13.1,3.03
20141124:2230,0.0,,12.88,3.17
20141124:2330,4.49,,12.54,3.17
20141125:0030,35.76,,12.49,3.17
20141125:0130,62.26,,12.68,2.97
20141125:0230,81.72,,13.11,2.83
20141125:0330,39.18,,13.19,2.69
20141125:0430,32.12,,13.09,2.21
20141125:0530,38.58,,13.1,1.93
20141125:0630,17.54,,13.17,2.07
20141125:0730,6.04,,12.85,2.34
20141125:0830,0.0,,12.67,2.62
20141125:0930,0.0,,12.44,2.62
20141125:1030,0.0,,12.26,2.62
20141125:1130,0.0,,12.19,2.48
20141125:1230,0.0,,12.06,2.28
20141125:1330,0.0,,11.93,2.07
20141125:1430,0.0,,11.83,1.93
20141125:1530,0.0,,11.7,1.93
20141125:1630,0.0,,11.63,1.79
20141125:1730,0.0,,11.55,1.93
20141125:1830,0.0,,11.48,2.0
20141125:1930,0.0,,11.5,1.93
20141125:2030,0.0,,11.42,1.72
20141125:2130,0.0,,11.33,1.52
20141125:2230,0.0,,11.11,1.24
20141125:2330,108.56,,10.68,1.17
20141126:0030,335.78,,11.38,1.1
20141126:0130,516.27,,12.56,1.24
20141126:0230,633.92,,13.63,1.03
20141126:0330,651.42,,14.54,0.76
20141126:0430,589.25,,15.32,0.62
20141126:0530,423.66,,15.71,0.41
20141126:0630,318.08,,15.72,0.48
20141126:0730,186.19,,15.77,0.69
20141126:0830,43.55,,15.5,0.97
20141126:0930,0.0,,14.56,1.45
20141126:1030,0.0,,13.52,1.86
20141126:1130,0.0,,12.68,2.21
20141126:1230,0.0,,12.0,2.41
20141126:1330,0.0,,11.57,2.55
20141126:1430,0.0,,11.28,2.76
20141126:1530,0.0,,11.15,2.83
20141126:1630,0.0,,11.11,2.83
20141126:1730,0.0,,11.01,2.83
20141126:1830,0.0,,10.91,2.69
20141126:1930,0.0,,11.18,2.9
20141126:2030,0.0,,11.3,2.9
20141126:2130,0.0,,11.52,2.97
20141126:2230,0.0,,11.79,2.97
20141126:2330,82.78,,12.27,2.97
20141127:0030,244.55,,13.31,2.97
20141127:0130,402.8,,14.89,3.24
20141127:0230,511.08,,16.28,4.41
20141127:0330,511.28,,17.21,4.9
20141127:0430,576.27,,17.72,4.76
20141127:0530,484.08,,18.25,4.76
20141127:0630,396.84,,18.4,4.62
20141127:0730,219.83,,18.72,4.55
20141127:0830,42.87,,18.18,4.21
20141127:0930,0.0,,17.19,4.41
20141127:1030,0.0,,16.73,4.83
20141127:1130,0.0,,16.48,4.97
20141127:1230,0.0,,16.23,4.76
20141127:1330,0.0,,16.02,4.41
20141127:1430,0.0,,15.83,4.07
20141127:1530,0.0,,15.54,3.52
20141127:1630,0.0,,15.45,3.1
20141127:1730,0.0,,15.16,2.83
20141127:1830,0.0,,15.06,2.41
20141127:1930,0.0,,15.06,3.17
20141127:2030,0.0,,14.83,3.38
20141127:2130,0.0,,14.48,3.59
20141127:2230,0.0,,14.32,4.28
20141127:2330,15.29,,13.9,4.76
20141128:0030,29.4,,13.39,5.45
20141128:0130,117.62,,13.02,5.17
20141128:0230,156.03,,13.24,4.97
20141128:0330,498.92,,13.53,4.9
20141128:0430,396.01,,14.61,4.69
20141128:0530,218.73,,14.9,4.41
20141128:0630,175.5,,14.73,4.21
20141128:0730,69.63,,14.42,4.41
20141128:0830,5.66,,14.13,3.86
20141128:0930,0.0,,13.81,2.83
20141128:1030,0.0,,13.4,1.93
20141128:1130,0.0,,12.9,1.45
20141128:1230,0.0,,12.44,1.52
20141128:1330,0.0,,12.28,1.72
20141128:1430,0.0,,12.04,1.79
20141128:1530,0.0,,12.03,1.52
20141128:1630,0.0,,12.05,1.38
20141128:1730,0.0,,12.03,1.59
20141128:1830,0.0,,12.03,2.0
20141128:1930,0.0,,12.13,2.07
20141128:2030,0.0,,12.19,2.28
20141128:2130,0.0,,12.32,2.55
20141128:2230,0.0,,12.48,2.62
20141128:2330,8.0,,12.71,2.55
20141129:0030,22.17,,13.13,2.55
20141129:0130,90.37,,13.75,2.76
20141129:0230,189.34,,14.89,3.17
20141129:0330,162.2,,16.24,4.48
20141129:0430,170.65,,16.86,4.97
20141129:0530,126.97,,17.3,5.17
20141129:0630,75.34,,17.44,5.03
20141129:0730,34.8,,17.74,3.93
20141129:0830,3.41,,17.48,4.55
20141129:0930,0.0,,17.5,4.83
20141129:1030,0.0,,17.62,4.97
20141129:1130,0.0,,17.7,4.76
20141129:1230,0.0,,17.77,4.48
20141129:1330,0.0,,17.66,4.21
20141129:1430,0.0,,17.54,3.79
20141129:1530,0.0,,17.21,3.17
20141129:1630,0.0,,16.88,2.55
20141129:1730,0.0,,16.54,2.48
20141129:1830,0.0,,16.42,2.48
20141129:1930,0.0,,15.57,2.28
20141129:2030,0.0,,15.22,2.76
20141129:2130,0.0,,14.95,3.38
20141129:2230,0.0,,14.49,3.72
20141129:2330,27.84,,14.24,4.48
20141130:0030,68.12,,14.21,4.41
20141130:0130,118.9,,14.17,5.1
20141130:0230,129.4,,14.36,5.59
20141130:0330,144.19,,14.49,5.72
20141130:0430,131.31,,14.6,5.93
20141130:0530,106.69,,14.55,6.21
20141130:0630,49.5,,14.58,6.48
20141130:0730,10.42,,14.67,5.31
20141130:0830,0.0,,14.2,4.83
20141130:0930,0.0,,13.43,4.83
20141130:1030,0.0,,13.2,4.76
20141130:1130,0.0,,12.97,4.48
20141130:1230,0.0,,12.59,4.55
20141130:1330,0.0,,12.11,4.62
20141130:1430,0.0,,11.66,4.62
20141130:1530,0.0,,11.24,4.83
20141130:1630,0.0,,11.01,5.03
20141130:1730,0.0,,10.89,5.38
20141130:1830,0.0,,10.74,5.52
20141130:1930,0.0,,10.47,5.93
20141130:2030,0.0,,9.87,6.07
20141130:2130,0.0,,8.9,5.79
20141130:2230,0.0,,8.03,5.38
20141130:2330,164.13,,7.32,5.03
20141201:0030,411.33,,7.25,5.66
20141201:0130,559.27,,7.59,6.21
20141201:0230,709.89,,7.91,6.62
20141201:0330,787.72,,8.15,6.9
20141201:0430,774.71,,8.27,6.97
20141201:0530,686.75,,8.19,6.62
20141201:0630,525.8,,7.94,6.21
20141201:0730,303.3,,7.94,5.72
20141201:0830,63.48,,7.15,4.97
20141201:0930,0.0,,6.22,4.41
20141201:1030,0.0,,5.37,4.21
20141201:1130,0.0,,4.67,3.93
20141201:1230,0.0,,3.97,3.59
20141201:1330,0.0,,3.42,3.38
20141201:1430,0.0,,2.86,3.31
20141201:1530,0.0,,2.39,3.24
20141201:1630,0.0,,2.09,3.31
20141201:1730,0.0,,1.72,3.38
20141201:1830,0.0,,1.35,3.45
20141201:1930,0.0,,1.11,3.1
20141201:2030,0.0,,0.75,3.03
20141201:2130,0.0,,0.48,2.97
20141201:2230,0.0,,0.28,2.76
20141201:2330,176.59,,0.2,2.55
20141202:0030,420.51,,0.98,2.41
20141202:0130,598.53,,2.56,2.21
20141202:0230,618.71,,4.06,2.0
20141202:0330,584.99,,5.12,1.93
20141202:0430,649.2,,5.75,1.79
20141202:0530,568.81,,6.3,1.17
20141202:0630,387.16,,6.61,1.17
20141202:0730,164.17,,6.51,1.45
20141202:0830,41.61,,6.12,1.1
20141202:0930,0.0,,5.52,0.9
20141202:1030,0.0,,5.04,0.62
20141202:1130,0.0,,2.93,1.38
20141202:1230,0.0,,2.04,1.59
20141202:1330,0.0,,2.19,1.24
20141202:1430,0.0,,3.33,0.83
20141202:1530,0.0,,3.17,0.9
20141202:1630,0.0,,0.51,1.79
20141202:1730,0.0,,0.59,1.79
20141202:1830,0.0,,1.07,1.45
20141202:1930,0.0,,1.64,1.59
20141202:2030,0.0,,2.79,2.14
20141202:2130,0.0,,2.78,1.66
20141202:2230,0.0,,2.68,1.31
20141202:2330,46.35,,3.05,1.38
20141203:0030,151.87,,5.11,1.72
20141203:0130,304.12,,6.37,2.07
20141203:0230,347.53,,7.71,2.21
20141203:0330,211.74,,9.02,2.21
20141203:0430,293.63,,9.39,1.79
20141203:0530,217.23,,10.01,1.59
20141203:0630,109.78,,10.21,1.24
20141203:0730,21.84,,9.64,2.76
20141203:0830,6.94,,8.46,3.93
20141203:0930,0.0,,6.27,5.59
20141203:1030,0.0,,3.34,4.76
20141203:1130,0.0,,1.87,3.24
20141203:1230,0.0,,1.65,3.03
20141203:1330,0.0,,1.64,3.1
20141203:1430,0.0,,1.6,3.45
20141203:1530,0.0,,1.68,3.72
20141203:1630,0.0,,1.89,4.0
20141203:1730,0.0,,2.13,4.34
20141203:1830,0.0,,2.43,4.48
20141203:1930,0.0,,2.45,4.9
20141203:2030,0.0,,2.4,4.62
20141203:2130,0.0,,2.22,4.34
20141203:2230,0.0,,2.07,4.07
20141203:2330,140.79,,1.72,3.79
20141204:0030,353.96,,2.38,3.38
20141204:0130,578.94,,3.37,4.21
20141204:0230,705.53,,4.36,4.28
20141204:0330,748.37,,5.28,4.28
20141204:0430,758.02,,5.91,4.28
20141204:0530,679.58,,6.33,4.28
20141204:0630,520.38,,6.5,4.14
20141204:0730,293.29,,6.84,4.28
20141204:0830,61.51,,6.63,3.93
20141204:0930,0.0,,5.79,3.17
20141204:1030,0.0,,5.23,2.9
20141204:1130,0.0,,4.56,2.97
20141204:1230,0.0,,3.98,3.17
20141204:1330,0.0,,3.55,3.38
20141204:1430,0.0,,3.16,3.59
20141204:1530,0.0,,2.8,3.79
20141204:1630,0.0,,2.48,3.93
20141204:1730,0.0,,2.07,3.72
20141204:1830,0.0,,1.57,3.45
20141204:1930,0.0,,1.57,3.03
20141204:2030,0.0,,1.21,2.97
20141204:2130,0.0,,0.88,2.9
20141204:2230,0.0,,0.55,2.9
20141204:2330,176.82,,0.22,2.76
20141205:0030,428.1,,1.03,2.41
20141205:0130,618.92,,2.78,3.03
20141205:0230,738.34,,4.13,3.31
20141205:0330,788.87,,5.19,3.45
20141205:0430,772.18,,5.97,3.52
20141205:0530,688.56,,6.45,3.38
20141205:0630,536.28,,6.63,2.97
20141205:0730,317.37,,6.73,2.41
20141205:0830,77.15,,6.25,1.79
20141205:0930,0.0,,5.07,1.59
20141205:1030,0.0,,3.21,1.45
20141205:1130,0.0,,2.15,1.31
20141205:1230,0.0,,2.28,1.03
20141205:1330,0.0,,2.67,0.69
20141205:1430,0.0,,2.53,0.34
20141205:1530,0.0,,2.2,0.69
20141205:1630,0.0,,0.49,1.17
20141205:1730,0.0,,-1.26,1.72
20141205:1830,0.0,,-1.67,1.86
20141205:1930,0.0,,-1.81,2.0
20141205:2030,0.0,,-1.83,1.93
20141205:2130,0.0,,-1.83,1.72
20141205:2230,0.0,,-1.47,1.45
20141205:2330,171.43,,-0.65,1.1
20141206:0030,412.55,,1.25,0.55
20141206:0130,584.92,,4.54,0.41
20141206:0230,686.62,,6.85,0.34
20141206:0330,736.8,,7.85,0.83
20141206:0430,723.8,,8.46,0.97
20141206:0530,649.05,,8.92,1.03
20141206:0630,511.4,,9.15,1.31
20141206:0730,306.26,,9.02,2.14
20141206:0830,73.8,,8.34,2.07
20141206:0930,0.0,,6.93,2.41
20141206:1030,0.0,,5.73,2.55
20141206:1130,0.0,,4.94,2.69
20141206:1230,0.0,,4.42,2.69
20141206:1330,0.0,,4.06,2.55
20141206:1430,0.0,,3.77,2.55
20141206:1530,0.0,,3.6,2.28
20141206:1630,0.0,,3.34,2.0
20141206:1730,0.0,,2.92,2.0
20141206:1830,0.0,,2.69,2.21
20141206:1930,0.0,,2.91,2.28
20141206:2030,0.0,,3.49,2.62
20141206:2130,0.0,,4.15,2.48
20141206:2230,0.0,,4.42,2.34
20141206:2330,16.85,,4.71,2.28
20141207:0030,121.89,,5.73,2.14
20141207:0130,246.44,,7.29,2.07
20141207:0230,239.51,,8.78,2.14
20141207:0330,283.45,,9.44,2.34
20141207:0430,338.3,,10.07,2.55
20141207:0530,364.47,,10.52,2.55
20141207:0630,470.62,,10.99,2.34
20141207:0730,280.41,,12.16,2.69
20141207:0830,62.25,,11.32,2.0
20141207:0930,0.0,,9.74,2.07
20141207:1030,0.0,,8.21,2.28
20141207:1130,0.0,,7.23,2.55
20141207:1230,0.0,,6.65,2.76
20141207:1330,0.0,,6.24,2.83
20141207:1430,0.0,,5.88,2.97
20141207:1530,0.0,,5.52,3.31
20141207:1630,0.0,,5.03,3.66
20141207:1730,0.0,,4.49,3.72
20141207:1830,0.0,,3.97,3.79
20141207:1930,0.0,,3.93,3.72
20141207:2030,0.0,,3.5,3.31
20141207:2130,0.0,,3.0,2.97
20141207:2230,0.0,,2.55,2.76
20141207:2330,142.31,,2.19,2.55
20141208:0030,397.31,,2.9,2.28
20141208:0130,558.88,,4.53,2.9
20141208:0230,684.9,,5.92,2.97
20141208:0330,758.23,,7.08,3.03
20141208:0430,752.87,,7.94,3.17
20141208:0530,671.23,,8.46,3.17
20141208:0630,521.13,,8.64,3.17
20141208:0730,302.93,,8.87,2.97
20141208:0830,65.31,,8.4,2.55
20141208:0930,0.0,,7.23,2.34
20141208:1030,0.0,,6.32,2.41
20141208:1130,0.0,,5.9,2.48
20141208:1230,0.0,,5.81,2.34
20141208:1330,0.0,,5.85,2.21
20141208:1430,0.0,,5.76,2.21
20141208:1530,0.0,,5.64,2.28
20141208:1630,0.0,,5.55,2.28
20141208:1730,0.0,,5.52,2.41
20141208:1830,0.0,,5.55,2.55
20141208:1930,0.0,,4.55,2.55
20141208:2030,0.0,,4.56,2.69
20141208:2130,0.0,,4.99,2.83
20141208:2230,0.0,,5.78,2.9
20141208:2330,69.62,,6.5,3.03
20141209:0030,138.25,,7.64,3.03
20141209:0130,235.57,,9.08,3.17
20141209:0230,247.62,,10.35,3.86
20141209:0330,282.23,,10.94,4.41
20141209:0430,319.34,,11.21,5.1
20141209:0530,202.44,,11.28,5.1
20141209:0630,275.53,,11.02,4.76
20141209:0730,147.29,,11.18,4.55
20141209:0830,26.42,,10.53,4.21
20141209:0930,0.0,,9.5,3.93
20141209:1030,0.0,,8.88,3.79
20141209:1130,0.0,,8.5,3.52
20141209:1230,0.0,,8.21,3.24
20141209:1330,0.0,,8.15,2.9
20141209:1430,0.0,,8.1,2.62
20141209:1530,0.0,,7.99,2.28
20141209:1630,0.0,,7.99,2.0
20141209:1730,0.0,,8.02,1.79
20141209:1830,0.0,,8.23,1.72
20141209:1930,0.0,,8.67,1.24
20141209:2030,0.0,,8.6,1.24
20141209:2130,0.0,,8.48,1.31
20141209:2230,0.0,,8.37,1.31
20141209:2330,11.83,,8.25,1.1
20141210:0030,55.31,,8.55,0.9
20141210:0130,61.76,,9.52,0.9
20141210:0230,113.96,,9.96,0.83
20141210:0330,180.93,,10.64,0.62
20141210:0430,167.21,,11.41,0.9
20141210:0530,124.61,,11.83,1.59
20141210:0630,65.46,,11.82,2.41
20141210:0730,11.78,,9.93,4.0
20141210:0830,0.0,,8.82,4.34
20141210:0930,0.0,,7.86,4.34
20141210:1030,0.0,,7.22,4.28
20141210:1130,0.0,,6.98,4.14
20141210:1230,0.0,,6.82,3.93
20141210:1330,0.0,,6.67,3.86
20141210:1430,0.0,,6.54,4.07
20141210:1530,0.0,,6.39,4.28
20141210:1630,0.0,,6.19,4.41
20141210:1730,0.0,,5.96,4.41
20141210:1830,0.0,,5.77,4.28
20141210:1930,0.0,,5.22,4.14
20141210:2030,0.0,,5.09,4.0
20141210:2130,0.0,,5.0,3.52
20141210:2230,0.0,,4.95,3.24
20141210:2330,23.42,,4.9,3.52
20141211:0030,57.75,,5.35,4.07
20141211:0130,81.41,,5.75,4.69
20141211:0230,192.2,,6.01,4.48
20141211:0330,212.68,,6.65,4.76
20141211:0430,168.19,,7.06,4.69
20141211:0530,200.34,,7.14,4.55
20141211:0630,188.54,,7.21,4.48
20141211:0730,112.8,,7.21,4.14
20141211:0830,24.38,,6.96,3.79
20141211:0930,0.0,,6.52,3.17
20141211:1030,0.0,,6.15,2.9
20141211:1130,0.0,,5.94,2.76
20141211:1230,0.0,,5.54,2.69
20141211:1330,0.0,,5.23,2.76
20141211:1430,0.0,,4.98,2.76
20141211:1530,0.0,,4.65,2.9
20141211:1630,0.0,,4.01,2.83
20141211:1730,0.0,,3.38,2.9
20141211:1830,0.0,,2.74,3.17
20141211:1930,0.0,,2.41,3.52
20141211:2030,0.0,,1.85,2.9
20141211:2130,0.0,,1.38,2.97
20141211:2230,0.0,,1.07,3.1
20141211:2330,129.73,,0.83,2.97
20141212:0030,373.33,,1.57,2.62
20141212:0130,550.26,,3.16,3.45
20141212:0230,663.63,,4.52,3.93
20141212:0330,738.37,,5.67,4.28
20141212:0430,741.01,,6.57,4.55
20141212:0530,671.62,,7.21,4.62
20141212:0630,523.97,,7.53,4.48
20141212:0730,310.35,,7.79,4.34
20141212:0830,77.08,,7.4,3.52
20141212:0930,0.0,,6.22,2.83
20141212:1030,0.0,,5.19,2.69
20141212:1130,0.0,,4.41,2.76
20141212:1230,0.0,,3.81,2.9
20141212:1330,0.0,,3.3,2.83
20141212:1430,0.0,,2.74,2.55
20141212:1530,0.0,,2.2,2.41
20141212:1630,0.0,,1.67,2.28
20141212:1730,0.0,,1.17,2.21
20141212:1830,0.0,,0.76,2.21
20141212:1930,0.0,,0.7,2.21
20141212:2030,0.0,,0.19,2.07
20141212:2130,0.0,,-0.48,1.93
20141212:2230,0.0,,-1.09,1.86
20141212:2330,154.6,,-1.63,1.86
20141213:0030,399.91,,-0.08,1.31
20141213:0130,584.04,,3.57,1.52
20141213:0230,702.89,,5.09,1.93
20141213:0330,758.01,,6.18,2.48
20141213:0430,748.69,,6.89,2.83
20141213:0530,673.29,,7.39,3.1
20141213:0630,527.86,,7.61,3.24
20141213:0730,315.68,,7.66,3.03
20141213:0830,80.67,,7.08,2.21
20141213:0930,0.0,,5.89,1.66
20141213:1030,0.0,,4.2,1.38
20141213:1130,0.0,,3.35,1.17
20141213:1230,0.0,,3.23,1.03
20141213:1330,0.0,,3.9,0.83
20141213:1430,0.0,,3.65,0.62
20141213:1530,0.0,,3.26,0.69
20141213:1630,0.0,,2.68,0.97
20141213:1730,0.0,,0.87,1.24
20141213:1830,0.0,,-0.09,1.52
20141213:1930,0.0,,-1.13,1.93
20141213:2030,0.0,,-1.31,1.93
20141213:2130,0.0,,-1.42,1.86
20141213:2230,0.0,,-1.5,1.79
20141213:2330,153.01,,-1.48,1.66
20141214:0030,396.08,,0.67,1.1
20141214:0130,574.11,,4.66,0.9
20141214:0230,687.94,,6.86,1.24
20141214:0330,742.16,,7.95,1.66
20141214:0430,726.92,,8.64,1.79
20141214:0530,651.5,,9.09,1.52
20141214:0630,520.52,,9.27,1.86
20141214:0730,312.38,,9.25,2.48
20141214:0830,81.14,,8.37,2.62
20141214:0930,0.0,,6.68,3.03
20141214:1030,0.0,,5.64,3.17
20141214:1130,0.0,,5.21,3.24
20141214:1230,0.0,,5.02,3.24
20141214:1330,0.0,,5.05,3.24
20141214:1430,0.0,,5.23,3.52
20141214:1530,0.0,,5.53,3.59
20141214:1630,0.0,,5.59,3.31
20141214:1730,0.0,,5.5,2.9
20141214:1830,0.0,,5.37,2.62
20141214:1930,0.0,,5.33,2.62
20141214:2030,0.0,,5.23,2.62
20141214:2130,0.0,,5.48,2.41
20141214:2230,0.0,,5.18,2.28
20141214:2330,104.34,,5.02,2.0
20141215:0030,282.55,,5.8,1.52
20141215:0130,411.81,,8.43,1.38
20141215:0230,445.53,,10.38,1.45
20141215:0330,308.69,,11.82,1.66
20141215:0430,329.03,,12.11,1.72
20141215:0530,235.81,,12.66,1.93
20141215:0630,144.94,,12.82,2.28
20141215:0730,37.07,,11.31,2.48
20141215:0830,9.11,,10.52,2.62
20141215:0930,0.0,,9.71,2.97
20141215:1030,0.0,,9.06,3.45
20141215:1130,0.0,,8.58,4.0
20141215:1230,0.0,,8.09,4.41
20141215:1330,0.0,,7.64,4.69
20141215:1430,0.0,,7.27,4.76
20141215:1530,0.0,,6.86,4.83
20141215:1630,0.0,,6.46,5.1
20141215:1730,0.0,,5.96,5.59
20141215:1830,0.0,,5.18,5.93
20141215:1930,0.0,,4.72,6.28
20141215:2030,0.0,,3.74,5.72
20141215:2130,0.0,,3.02,5.17
20141215:2230,0.0,,2.47,4.76
20141215:2330,141.78,,2.08,4.69
20141216:0030,387.21,,2.39,4.41
20141216:0130,580.82,,3.13,5.72
20141216:0230,730.23,,3.69,6.28
20141216:0330,776.99,,4.17,6.55
20141216:0430,783.19,,4.42,6.9
20141216:0530,706.74,,4.58,7.1
20141216:0630,554.19,,4.59,7.17
20141216:0730,334.98,,4.75,7.38
20141216:0830,88.17,,4.14,6.69
20141216:0930,0.0,,3.27,5.66
20141216:1030,0.0,,2.59,5.1
20141216:1130,0.0,,2.06,4.55
20141216:1230,0.0,,1.55,3.93
20141216:1330,0.0,,0.99,3.38
20141216:1430,0.0,,0.45,3.1
20141216:1530,0.0,,0.02,3.17
20141216:1630,0.0,,-0.23,3.45
20141216:1730,0.0,,-0.33,3.79
20141216:1830,0.0,,-0.36,4.07
20141216:1930,0.0,,-0.13,3.86
20141216:2030,0.0,,-0.32,3.72
20141216:2130,0.0,,-0.65,3.31
20141216:2230,0.0,,-0.99,3.03
20141216:2330,152.16,,-1.22,2.97
20141217:0030,403.79,,-0.29,2.83
20141217:0130,602.65,,1.73,3.66
20141217:0230,731.23,,3.38,4.48
20141217:0330,790.88,,4.45,4.97
20141217:0430,782.33,,5.09,5.31
20141217:0530,703.67,,5.38,5.45
20141217:0630,554.48,,5.4,5.17
20141217:0730,335.61,,5.54,4.41
20141217:0830,89.9,,5.03,3.24
20141217:0930,0.0,,3.88,2.28
20141217:1030,0.0,,2.76,1.59
20141217:1130,0.0,,1.67,1.17
20141217:1230,0.0,,2.37,0.9
20141217:1330,0.0,,1.98,0.69
20141217:1430,0.0,,1.58,0.69
20141217:1530,0.0,,1.15,0.69
20141217:1630,0.0,,0.84,0.55
20141217:1730,0.0,,0.56,0.41
20141217:1830,0.0,,0.23,0.28
20141217:1930,0.0,,0.28,0.48
20141217:2030,0.0,,-0.01,0.41
20141217:2130,0.0,,-0.21,0.34
20141217:2230,0.0,,-0.87,0.34
20141217:2330,139.93,,-1.04,0.34
20141218:0030,374.85,,-0.53,0.28
20141218:0130,563.55,,3.15,0.21
20141218:0230,682.21,,5.36,0.76
20141218:0330,746.21,,6.38,1.79
20141218:0430,736.89,,7.06,2.28
20141218:0530,650.09,,7.48,2.69
20141218:0630,528.37,,7.63,2.9
20141218:0730,315.45,,7.51,2.97
20141218:0830,81.87,,6.94,2.48
20141218:0930,0.0,,5.6,2.48
20141218:1030,0.0,,4.65,2.55
20141218:1130,0.0,,4.2,2.55
20141218:1230,0.0,,3.98,2.55
20141218:1330,0.0,,4.0,2.48
20141218:1430,0.0,,4.01,2.34
20141218:1530,0.0,,4.03,2.28
20141218:1630,0.0,,3.9,2.14
20141218:1730,0.0,,3.55,2.07
20141218:1830,0.0,,3.48,2.07
20141218:1930,0.0,,3.93,2.07
20141218:2030,0.0,,4.23,2.0
20141218:2130,0.0,,4.52,1.79
20141218:2230,0.0,,4.44,1.72
20141218:2330,28.72,,4.25,1.72
20141219:0030,148.13,,4.78,1.24
20141219:0130,322.64,,7.42,1.03
20141219:0230,193.76,,9.16,1.45
20141219:0330,98.63,,9.47,1.59
20141219:0430,127.31,,9.31,1.38
20141219:0530,150.45,,9.56,1.72
20141219:0630,103.61,,9.82,2.14
20141219:0730,70.0,,9.63,2.21
20141219:0830,6.3,,9.13,2.07
